original_record_row_id,extract_id,id_registro,id_muestra_original,xy_group_id,xy_year_group_id,xy_class_group_id,Longitud,Latitud,Pais_es,Pais_cod3,Fuente,id_fuente,Año,Clase,GranClase,nombre_clase,nombre_gran_clase,n_records_extract_unit,s2_n_month_rows,s2_year_ref,s2_year_extraction,s2yr_months_obs,s2yr_months_zero_obs,s2yr_obs_total,s2yr_obs_mean,s2yr_obs_median,s2yr_cloudprob_median,s2yr_cloudprob_mean,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi_min,s2yr_ndvi_max,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndvi8a_min,s2yr_ndvi8a_max,s2yr_ndre_mean,s2yr_ndre_median,s2yr_ndre_min,s2yr_ndre_max,n_records_same_extract_id,n_unique_class_code_extract_unit,n_unique_class_group_code_extract_unit,class_codes_extract_unit,class_names_extract_unit,class_group_codes_extract_unit,class_group_names_extract_unit,flag_context_multiple_records_extract_unit,flag_context_multiple_class_code,flag_context_multiple_class_group_code,flag_context_thematic_conflict,audit_country,audit_country_code,audit_source,audit_source_id,audit_year,audit_class_code,audit_class_group_code,audit_class_name,audit_class_group_name,expected_signal_group,flag_no_spectral_data,flag_low_months_obs,flag_low_total_obs,flag_high_cloudprob,class_rule_alert_level,class_rule_reason,flag_class_rule_high,flag_class_rule_medium,flag_class_rule_triggered,flag_ndvi_rare_by_class_year,flag_ndre_rare_by_class_year,ndvi_class_iqr_low,ndvi_class_iqr_high,ndre_class_iqr_low,ndre_class_iqr_high,flag_rare_spectral_value,flag_conflict_and_rare,flag_conflict_and_class_rule,spectral_alert_count,spectral_alert_level,recommended_action,main_alert_reason,flag_spectral_class_review,flag_spectral_priority,audit_scope,audit_interpretation
3543,S2SR_llenado_SRC10_000000490,SRC10_0003543,4768,SRC10_CRI_2021__XY__ce3fa803a79a,SRC10_CRI_2021__XYY__d6f54e9e87f7,SRC10_CRI_2021__XYC__b930e49e9683,-85.79698,10.39975,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,10,2,40,3.3333333333333335,3.5,1.5,2.4,0.3695825409829928,0.34688041571073586,0.329385222786238,0.4590747330960854,0.40770160545697953,0.3893940423353063,0.3551682692307692,0.4928131416837782,0.313029125721772,0.30992486336826136,0.2873685648954289,0.3469198703103288,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,medium,Edificaciones con NDVI > 0.40 o NDRE > 0.12,0,1,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,media,Revisar en control de calidad temático/espectral,regla_clase_media: Edificaciones con NDVI > 0.40 o NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3544,S2SR_llenado_SRC10_000000334,SRC10_0003544,4769,SRC10_CRI_2021__XY__a3d3c040f796,SRC10_CRI_2021__XYY__e22060e83414,SRC10_CRI_2021__XYC__bf811bda5049,-85.801798,10.399801,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,41,3.4166666666666665,3.5,4.0,6.75,0.5012385793174639,0.49421898210540516,0.3767176562094892,0.6571699171634653,0.5464505785181378,0.5429208900750446,0.4169294203250061,0.6796053527128876,0.40836067294886963,0.40568353886947517,0.3073796791443851,0.5132302579111867,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,medium,Edificaciones con NDVI > 0.40 o NDRE > 0.12,0,1,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,media,Revisar en control de calidad temático/espectral,regla_clase_media: Edificaciones con NDVI > 0.40 o NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3545,S2SR_llenado_SRC10_000000200,SRC10_0003545,4770,SRC10_CRI_2021__XY__60502aa32075,SRC10_CRI_2021__XYY__2d3256bc3202,SRC10_CRI_2021__XYC__f2e265a02115,-85.806703,10.399876,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,42,3.5,3.5,9.0,10.583333333333334,0.28938946559943307,0.2916001347491516,0.1697702868016855,0.4173695819647525,0.31903837462595247,0.3209889641750576,0.1984251968503937,0.4397183098591549,0.21726794766246948,0.2074060089415199,0.1507086901653266,0.3137952689972786,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,medium,Edificaciones con NDVI > 0.40 o NDRE > 0.12,0,1,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,media,Revisar en control de calidad temático/espectral,regla_clase_media: Edificaciones con NDVI > 0.40 o NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3546,S2SR_llenado_SRC10_000000303,SRC10_0003546,4771,SRC10_CRI_2021__XY__4e65743bffee,SRC10_CRI_2021__XYY__1aa87ef10097,SRC10_CRI_2021__XYC__8743245bbb89,-85.802941,10.399939,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,41,3.4166666666666665,3.5,3.5,8.5,0.5952209276242444,0.5778174611237469,0.5015436429974741,0.7372774571294665,0.6417071938587008,0.6312445923196754,0.5201296946771143,0.7620599741960433,0.4796006366702235,0.46235172484482556,0.3592655230732061,0.5746975423307894,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3547,S2SR_llenado_SRC10_000000485,SRC10_0003547,4772,SRC10_CRI_2021__XY__bd3e4738569f,SRC10_CRI_2021__XYY__c7011ca756a7,SRC10_CRI_2021__XYC__c16a1ca193c5,-85.79706,10.400107,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,10,2,40,3.3333333333333335,3.5,2.25,3.5,0.6870378487859488,0.6903956144897219,0.5442972200571577,0.8288816503800218,0.6972207987065346,0.7074485607743851,0.5632470119521913,0.8457321848081442,0.4917088959690898,0.5070293952784037,0.3617920540997464,0.5984195402298851,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3548,S2SR_llenado_SRC10_000000497,SRC10_0003548,4773,SRC10_CRI_2021__XY__6accaff913e0,SRC10_CRI_2021__XYY__4850327ab98a,SRC10_CRI_2021__XYC__b0d9d41256c8,-85.796626,10.400231,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,10,2,42,3.5,4.0,3.5,4.4,0.5344658334423009,0.5388659513235625,0.4525616225079937,0.6141953619114546,0.5755233936123083,0.5686658099796825,0.4641029993932395,0.6664280601288476,0.40890842153357704,0.41397567162417914,0.3192977814135742,0.4626947253347909,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.50 y NDRE > 0.12,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.50 y NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3549,S2SR_llenado_SRC10_000000267,SRC10_0003549,4774,SRC10_CRI_2021__XY__c70c0e73901a,SRC10_CRI_2021__XYY__4c698701df6d,SRC10_CRI_2021__XYC__5fd388f0275f,-85.804674,10.400341,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,12,0,43,3.5833333333333335,3.5,8.5,12.666666666666666,0.5063308826683036,0.4997226010794047,0.3725677950984863,0.6316120906801008,0.5452718699612195,0.5565043049850011,0.446532826097803,0.6712559707783086,0.3814099735499162,0.3858937607958584,0.3070719910249293,0.4810756972111553,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,medium,Edificaciones con NDVI > 0.40 o NDRE > 0.12,0,1,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,media,Revisar en control de calidad temático/espectral,regla_clase_media: Edificaciones con NDVI > 0.40 o NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3550,S2SR_llenado_SRC10_000000633,SRC10_0003550,4776,SRC10_CRI_2021__XY__c2e38dc69adb,SRC10_CRI_2021__XYY__87cba5828e8e,SRC10_CRI_2021__XYC__fd569c5e96d3,-85.791376,10.40097,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,11,1,35,2.9166666666666665,2.5,6.5,9.818181818181818,0.4759550068947593,0.4949413193039255,0.2779565482068649,0.6792293266286684,0.5251672351428599,0.5677813736066163,0.3105709709536383,0.7047659290122245,0.38167098868084587,0.3946428571428571,0.212605098991715,0.5029293981565213,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,medium,Edificaciones con NDVI > 0.40 o NDRE > 0.12,0,1,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,media,Revisar en control de calidad temático/espectral,regla_clase_media: Edificaciones con NDVI > 0.40 o NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3551,S2SR_llenado_SRC10_000000648,SRC10_0003551,4777,SRC10_CRI_2021__XY__ce7ea973a41d,SRC10_CRI_2021__XYY__8abfa1d15585,SRC10_CRI_2021__XYC__650da6b6d3fb,-85.790854,10.401094,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,11,1,32,2.6666666666666665,2.0,3.5,5.181818181818182,0.6361367956803409,0.6339260329392432,0.4833028395708202,0.7931747541715212,0.6668010984810514,0.6797596050654647,0.5164169542352163,0.809267794603286,0.45167938574165944,0.4776466586892438,0.3345626975763962,0.546334864174541,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,high,Edificaciones con NDVI > 0.55,1,0,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,alta,Priorizar revisión temática y espectral,regla_clase_alta: Edificaciones con NDVI > 0.55,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
3552,S2SR_llenado_SRC10_000000279,SRC10_0003552,4778,SRC10_CRI_2021__XY__3f1ca5efeea3,SRC10_CRI_2021__XYY__35e9f2620d9a,SRC10_CRI_2021__XYC__986c2eceffd6,-85.803864,10.401091,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,1,12,2021.0,2021.0,4,8,5,0.4166666666666667,0.0,22.0,20.5,0.18314907298754177,0.18201210506145016,0.1680911680911681,0.2004809137360986,0.23570928209427525,0.22770660105558127,0.2158629854248837,0.2715609408410548,0.21312207213455284,0.22876042853638628,0.1377440347071583,0.2572233967582805,1,1,1,16,Edificaciones,16,Edificaciones,0,0,0,0,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,16,16,Edificaciones,Edificaciones,no_vegetacion_esperada,0,0,0,0,medium,Edificaciones con NDVI > 0.40 o NDRE > 0.12,0,1,True,False,False,-0.04217426896011878,1.0390216035576985,0.0027847511253726864,0.7399588758649038,0,0,0,1,media,Revisar en control de calidad temático/espectral,regla_clase_media: Edificaciones con NDVI > 0.40 o NDRE > 0.12,1,1,Auditoría espectral preliminar SINAC SRC10 2021,Alerta exploratoria; no constituye validación temática definitiva
