xy_group_id,lon,lat,n_registros,n_paises,n_fuentes,n_anios,n_nivel1,n_nivel2,anio_min,anio_max,pais_grupo,conf_integrada_promedio,conf_integrada_min,conf_integrada_max,tipo_grupo_xy
XY_000000476751,-89.15367,16.825499,19,1,1,19,1,1,2000,2018,Belice,91.89498709495088,91.89498709495088,91.89498709495088,multitemporal_xy
XY_000000476765,-89.153591,15.967206,19,1,1,19,1,1,2000,2018,Belice,85.3664972591097,85.3664972591097,85.3664972591097,multitemporal_xy
XY_000000476771,-89.153568,16.816466,19,1,1,19,1,1,2000,2018,Belice,91.28701108911687,91.28701108911687,91.28701108911687,multitemporal_xy
XY_000000476778,-89.15349399999998,15.958172,19,1,1,19,1,1,2000,2018,Belice,90.63561742073028,90.63561742073028,90.63561742073028,multitemporal_xy
XY_000000476784,-89.15346599999998,16.807433,19,1,1,19,1,1,2000,2018,Belice,90.91138958166323,90.91138958166323,90.91138958166323,multitemporal_xy
XY_000000476790,-89.15339799999998,15.949138,19,1,1,19,1,1,2000,2018,Belice,90.73958579125451,90.73958579125451,90.73958579125451,multitemporal_xy
XY_000000476798,-89.15336399999998,16.798399,19,1,1,19,1,1,2000,2018,Belice,92.59705227335277,92.59705227335277,92.59705227335277,multitemporal_xy
XY_000000476814,-89.153301,15.940104,19,1,1,19,1,1,2000,2018,Belice,87.673242595464,87.673242595464,87.673242595464,multitemporal_xy
XY_000000476823,-89.153262,16.789366,19,1,1,19,1,1,2000,2018,Belice,96.15746500606838,96.15746500606838,96.15746500606838,multitemporal_xy
XY_000000476835,-89.153205,15.93107,19,1,1,19,1,1,2000,2018,Belice,89.02974543608771,89.02974543608771,89.02974543608771,multitemporal_xy
XY_000000476848,-89.15316,16.780333,19,1,1,19,1,1,2000,2018,Belice,97.24559279880897,97.24559279880897,97.24559279880897,multitemporal_xy
XY_000000476859,-89.153109,15.922036,19,1,1,19,1,1,2000,2018,Belice,90.80709418087783,90.80709418087783,90.80709418087783,multitemporal_xy
XY_000000476881,-89.153059,16.771299,19,1,1,19,1,1,2000,2018,Belice,92.71591766311049,92.71591766311049,92.71591766311049,multitemporal_xy
XY_000000476897,-89.153012,15.913002,19,1,1,19,1,1,2000,2018,Belice,44.87261957672127,44.87261957672127,44.87261957672127,multitemporal_xy
XY_000000476923,-89.152957,16.762266,19,1,1,19,1,1,2000,2018,Belice,89.52798846670001,89.52798846670001,89.52798846670001,multitemporal_xy
XY_000000476934,-89.152916,15.903968,19,1,1,19,1,1,2000,2018,Belice,88.66215874588018,88.66215874588018,88.66215874588018,multitemporal_xy
XY_000000476955,-89.152855,16.753233,19,1,1,19,1,1,2000,2018,Belice,92.59821012840052,92.59821012840052,92.59821012840052,multitemporal_xy
XY_000000477017,-89.152652,16.735166,19,1,1,19,1,1,2000,2018,Belice,61.63561061531636,61.63561061531637,61.63561061531637,multitemporal_xy
XY_000000477084,-89.152449,16.717099,19,1,1,19,1,1,2000,2018,Belice,58.16606801187525,58.16606801187524,58.16606801187524,multitemporal_xy
XY_000000477116,-89.152348,16.708066,19,1,1,19,1,1,2000,2018,Belice,58.6102919030401,58.61029190304009,58.61029190304009,multitemporal_xy
XY_000000477142,-89.152247,16.699033,19,1,1,19,1,1,2000,2018,Belice,91.95285741858443,91.95285741858443,91.95285741858443,multitemporal_xy
XY_000000477182,-89.152146,16.689999,19,1,1,19,1,1,2000,2018,Belice,90.45062262633202,90.45062262633202,90.45062262633202,multitemporal_xy
XY_000000477210,-89.152045,16.680966,19,1,1,19,1,1,2000,2018,Belice,93.18477393816272,93.18477393816272,93.18477393816272,multitemporal_xy
XY_000000477245,-89.151943,16.671932,19,1,1,19,1,1,2000,2018,Belice,88.53511605931426,88.53511605931426,88.53511605931426,multitemporal_xy
XY_000000477281,-89.151842,16.662899,19,1,1,19,1,1,2000,2018,Belice,90.77825322641823,90.77825322641823,90.77825322641823,multitemporal_xy
XY_000000477310,-89.151742,16.653865,19,1,1,19,1,1,2000,2018,Belice,93.89025996903065,93.89025996903065,93.89025996903065,multitemporal_xy
XY_000000477383,-89.15153999999998,16.635799,19,1,1,19,1,1,2000,2018,Belice,91.82126641598957,91.82126641598957,91.82126641598957,multitemporal_xy
XY_000000477413,-89.15143899999998,16.626765,19,1,1,19,1,1,2000,2018,Belice,93.20305570359156,93.20305570359156,93.20305570359156,multitemporal_xy
XY_000000477465,-89.15133799999998,16.617732,19,1,1,19,1,1,2000,2018,Belice,91.37461626693138,91.37461626693138,91.37461626693138,multitemporal_xy
XY_000000477493,-89.151238,16.608698,19,1,1,19,1,1,2000,2018,Belice,86.45735419724396,86.45735419724396,86.45735419724396,multitemporal_xy
XY_000000477520,-89.151137,16.599665,19,1,1,19,1,1,2000,2018,Belice,88.0706777999799,88.0706777999799,88.0706777999799,multitemporal_xy
XY_000000477563,-89.151037,16.590631,19,1,1,19,1,1,2000,2018,Belice,85.04209802946107,85.04209802946107,85.04209802946107,multitemporal_xy
XY_000000477591,-89.150936,16.581598,19,1,1,19,1,1,2000,2018,Belice,88.20743484740194,88.20743484740194,88.20743484740194,multitemporal_xy
XY_000000477593,-89.150926,17.403713,19,1,1,19,1,1,2000,2018,Belice,84.10419859978445,84.10419859978445,84.10419859978445,multitemporal_xy
XY_000000477625,-89.150836,16.572564,19,1,1,19,1,1,2000,2018,Belice,87.11829014146487,87.11829014146487,87.11829014146487,multitemporal_xy
XY_000000477636,-89.15081999999998,17.394681,19,1,1,19,1,1,2000,2018,Belice,92.84376313334754,92.84376313334754,92.84376313334754,multitemporal_xy
XY_000000477667,-89.15073599999998,16.563531,19,1,1,19,1,1,2000,2018,Belice,87.11292607135148,87.11292607135148,87.11292607135148,multitemporal_xy
XY_000000477668,-89.15071399999998,17.385648,19,1,1,19,1,1,2000,2018,Belice,90.14182819545762,90.14182819545762,90.14182819545762,multitemporal_xy
XY_000000477694,-89.15063499999998,16.554497,19,1,1,19,1,1,2000,2018,Belice,87.33371821623713,87.33371821623713,87.33371821623713,multitemporal_xy
XY_000000477705,-89.150609,17.376615,19,1,1,19,1,1,2000,2018,Belice,93.72246229932104,93.72246229932104,93.72246229932104,multitemporal_xy
XY_000000477727,-89.150535,16.545463,19,1,1,19,1,1,2000,2018,Belice,94.02044912077943,94.02044912077943,94.02044912077943,multitemporal_xy
XY_000000477728,-89.150503,17.367582,19,1,1,19,1,1,2000,2018,Belice,94.52171336137827,94.52171336137827,94.52171336137827,multitemporal_xy
XY_000000477753,-89.150435,16.53643,19,1,1,19,1,1,2000,2018,Belice,86.24774026552343,86.24774026552343,86.24774026552343,multitemporal_xy
XY_000000477784,-89.150335,16.527396,19,1,1,19,1,1,2000,2018,Belice,52.08674051505731,52.08674051505731,52.08674051505731,multitemporal_xy
XY_000000477798,-89.150293,17.349516,19,1,1,19,1,1,2000,2018,Belice,91.4876430313994,91.4876430313994,91.4876430313994,multitemporal_xy
XY_000000477821,-89.15023499999998,16.518363,19,1,1,19,1,1,2000,2018,Belice,88.0727957102426,88.0727957102426,88.0727957102426,multitemporal_xy
XY_000000477842,-89.150135,16.509329,19,1,1,19,1,1,2000,2018,Belice,89.59945940353444,89.59945940353444,89.59945940353444,multitemporal_xy
XY_000000477866,-89.150035,16.500296,19,1,1,19,1,1,2000,2018,Belice,87.70797709760265,87.70797709760265,87.70797709760265,multitemporal_xy
XY_000000477903,-89.149935,16.491262,19,1,1,19,1,1,2000,2018,Belice,89.07058917977503,89.07058917977503,89.07058917977503,multitemporal_xy
XY_000000477925,-89.149872,17.313385,19,1,1,19,1,1,2000,2018,Belice,88.37019080058545,88.37019080058545,88.37019080058545,multitemporal_xy
XY_000000477936,-89.14983599999998,16.482228,19,1,1,19,1,1,2000,2018,Belice,82.57934446912463,82.57934446912463,82.57934446912463,multitemporal_xy
XY_000000477981,-89.149736,16.473195,19,1,1,19,1,1,2000,2018,Belice,84.0915690025562,84.0915690025562,84.0915690025562,multitemporal_xy
XY_000000478012,-89.149636,16.464161,19,1,1,19,1,1,2000,2018,Belice,89.54165758833247,89.54165758833247,89.54165758833247,multitemporal_xy
XY_000000478040,-89.149557,17.286286,19,1,1,19,1,1,2000,2018,Belice,97.42121306977845,97.42121306977845,97.42121306977845,multitemporal_xy
XY_000000478041,-89.14953699999998,16.455128,19,1,1,19,1,1,2000,2018,Belice,86.51620017816415,86.51620017816415,86.51620017816415,multitemporal_xy
XY_000000478067,-89.14945199999998,17.277254,19,1,1,19,1,1,2000,2018,Belice,92.42449907881425,92.42449907881425,92.42449907881425,multitemporal_xy
XY_000000478078,-89.149437,16.446094,19,1,1,19,1,1,2000,2018,Belice,85.03208545777848,85.03208545777848,85.03208545777848,multitemporal_xy
XY_000000478112,-89.149347,17.268221,19,1,1,19,1,1,2000,2018,Belice,92.26592245428522,92.26592245428522,92.26592245428522,multitemporal_xy
XY_000000478113,-89.149338,16.43706,19,1,1,19,1,1,2000,2018,Belice,86.78526900219998,86.78526900219998,86.78526900219998,multitemporal_xy
XY_000000478149,-89.149243,17.259188,19,1,1,19,1,1,2000,2018,Belice,96.03608227413783,96.03608227413783,96.03608227413783,multitemporal_xy
XY_000000478150,-89.14923799999998,16.428027,19,1,1,19,1,1,2000,2018,Belice,87.42309169820528,87.42309169820528,87.42309169820528,multitemporal_xy
XY_000000478195,-89.149139,16.418993,19,1,1,19,1,1,2000,2018,Belice,89.5102587900446,89.5102587900446,89.5102587900446,multitemporal_xy
XY_000000478196,-89.14913799999998,17.250155,19,1,1,19,1,1,2000,2018,Belice,96.73589398087171,96.73589398087171,96.73589398087171,multitemporal_xy
XY_000000478233,-89.14904,16.409959,19,1,1,19,1,1,2000,2018,Belice,84.65177651658166,84.65177651658166,84.65177651658166,multitemporal_xy
XY_000000478234,-89.149033,17.241122,19,1,1,19,1,1,2000,2018,Belice,89.69730841977078,89.69730841977078,89.69730841977078,multitemporal_xy
XY_000000478272,-89.14894099999998,16.400926,19,1,1,19,1,1,2000,2018,Belice,93.70616996798086,93.70616996798086,93.70616996798086,multitemporal_xy
XY_000000478278,-89.14892899999998,17.232089,19,1,1,19,1,1,2000,2018,Belice,89.66416078341622,89.66416078341622,89.66416078341622,multitemporal_xy
XY_000000478305,-89.148842,16.391892,19,1,1,19,1,1,2000,2018,Belice,95.4579492642938,95.4579492642938,95.4579492642938,multitemporal_xy
XY_000000478306,-89.148824,17.223056,19,1,1,19,1,1,2000,2018,Belice,94.50642858988687,94.50642858988687,94.50642858988687,multitemporal_xy
XY_000000478334,-89.148742,16.382858,19,1,1,19,1,1,2000,2018,Belice,89.24024391418189,89.24024391418189,89.24024391418189,multitemporal_xy
XY_000000478350,-89.14871999999998,17.214023,19,1,1,19,1,1,2000,2018,Belice,90.51727649495584,90.51727649495584,90.51727649495584,multitemporal_xy
XY_000000478378,-89.148643,16.373825,19,1,1,19,1,1,2000,2018,Belice,88.93501956365836,88.93501956365836,88.93501956365836,multitemporal_xy
XY_000000478379,-89.148616,17.20499,19,1,1,19,1,1,2000,2018,Belice,90.98752455757662,90.98752455757662,90.98752455757662,multitemporal_xy
XY_000000478408,-89.148545,16.364791,19,1,1,19,1,1,2000,2018,Belice,86.42558943652098,86.42558943652098,86.42558943652098,multitemporal_xy
XY_000000478439,-89.148446,16.355757,19,1,1,19,1,1,2000,2018,Belice,83.03189284253574,83.03189284253574,83.03189284253574,multitemporal_xy
XY_000000478450,-89.148407,17.186924,19,1,1,19,1,1,2000,2018,Belice,96.70871033365134,96.70871033365134,96.70871033365134,multitemporal_xy
XY_000000478485,-89.148347,16.346723,19,1,1,19,1,1,2000,2018,Belice,94.62221676842128,94.62221676842128,94.62221676842128,multitemporal_xy
XY_000000478501,-89.148303,17.177891,19,1,1,19,1,1,2000,2018,Belice,93.85533590261055,93.85533590261055,93.85533590261055,multitemporal_xy
XY_000000478521,-89.14824799999998,16.33769,19,1,1,19,1,1,2000,2018,Belice,85.91196115886163,85.91196115886163,85.91196115886163,multitemporal_xy
XY_000000478563,-89.148149,16.328656,19,1,1,19,1,1,2000,2018,Belice,89.89372980722233,89.89372980722233,89.89372980722233,multitemporal_xy
XY_000000478584,-89.148095,17.159825,19,1,1,19,1,1,2000,2018,Belice,87.02971753934642,87.02971753934642,87.02971753934642,multitemporal_xy
XY_000000478600,-89.14805099999998,16.319622,19,1,1,19,1,1,2000,2018,Belice,85.33027083332401,85.33027083332401,85.33027083332401,multitemporal_xy
XY_000000478615,-89.147991,17.150792,19,1,1,19,1,1,2000,2018,Belice,94.24221659476953,94.24221659476953,94.24221659476953,multitemporal_xy
XY_000000478631,-89.147952,16.310589,19,1,1,19,1,1,2000,2018,Belice,94.82955473744747,94.82955473744747,94.82955473744747,multitemporal_xy
XY_000000478662,-89.14788699999998,17.141759,19,1,1,19,1,1,2000,2018,Belice,81.903966184813,81.903966184813,81.903966184813,multitemporal_xy
XY_000000478673,-89.14785399999998,16.301555,19,1,1,19,1,1,2000,2018,Belice,94.77796407098108,94.77796407098108,94.77796407098108,multitemporal_xy
XY_000000478674,-89.147836,17.936737,19,1,1,19,1,1,2000,2018,Belice,56.23170378375868,56.23170378375869,56.23170378375869,multitemporal_xy
XY_000000478693,-89.147783,17.132726,19,1,1,19,1,1,2000,2018,Belice,61.13018041547042,61.13018041547042,61.13018041547042,multitemporal_xy
XY_000000478704,-89.147755,16.292521,19,1,1,19,1,1,2000,2018,Belice,93.29404097756108,93.29404097756108,93.29404097756108,multitemporal_xy
XY_000000478732,-89.14767999999998,17.123693,19,1,1,19,1,1,2000,2018,Belice,90.96831152973402,90.96831152973402,90.96831152973402,multitemporal_xy
XY_000000478738,-89.14765699999998,16.283487,19,1,1,19,1,1,2000,2018,Belice,92.49047312086964,92.49047312086964,92.49047312086964,multitemporal_xy
XY_000000478769,-89.147576,17.11466,19,1,1,19,1,1,2000,2018,Belice,91.9309511290431,91.9309511290431,91.9309511290431,multitemporal_xy
XY_000000478780,-89.147559,16.274453,19,1,1,19,1,1,2000,2018,Belice,87.31092810506527,87.31092810506527,87.31092810506527,multitemporal_xy
XY_000000478809,-89.14747199999998,17.105627,19,1,1,19,1,1,2000,2018,Belice,91.40868779917935,91.40868779917935,91.40868779917935,multitemporal_xy
XY_000000478836,-89.147401,17.900607,19,1,1,19,1,1,2000,2018,Belice,50.83817772744611,50.83817772744611,50.83817772744611,multitemporal_xy
XY_000000478846,-89.147369,17.096594,19,1,1,19,1,1,2000,2018,Belice,94.51564112664929,94.51564112664929,94.51564112664929,multitemporal_xy
XY_000000478852,-89.147362,16.256386,19,1,1,19,1,1,2000,2018,Belice,94.89477427826446,94.89477427826446,94.89477427826446,multitemporal_xy
XY_000000478876,-89.14729199999998,17.891575,19,1,1,19,1,1,2000,2018,Belice,93.30881184435641,93.30881184435641,93.30881184435641,multitemporal_xy
XY_000000478887,-89.147265,17.087561,19,1,1,19,1,1,2000,2018,Belice,96.75965229980393,96.75965229980393,96.75965229980393,multitemporal_xy
XY_000000478888,-89.147264,16.247352,19,1,1,19,1,1,2000,2018,Belice,90.19970865846395,90.19970865846395,90.19970865846395,multitemporal_xy
XY_000000478917,-89.14718399999998,17.882543,19,1,1,19,1,1,2000,2018,Belice,90.92083141730173,90.92083141730173,90.92083141730173,multitemporal_xy
XY_000000478923,-89.147166,16.238318,19,1,1,19,1,1,2000,2018,Belice,74.20457184460655,74.20457184460655,74.20457184460655,multitemporal_xy
XY_000000478924,-89.14716199999998,17.078527,19,1,1,19,1,1,2000,2018,Belice,93.91592136824971,93.91592136824971,93.91592136824971,multitemporal_xy
XY_000000478960,-89.147075,17.87351,19,1,1,19,1,1,2000,2018,Belice,92.68704088366928,92.68704088366928,92.68704088366928,multitemporal_xy
XY_000000478966,-89.147068,16.229284,19,1,1,19,1,1,2000,2018,Belice,93.79633017244672,93.79633017244672,93.79633017244672,multitemporal_xy
XY_000000478967,-89.147058,17.069494,19,1,1,19,1,1,2000,2018,Belice,92.80146531575059,92.80146531575059,92.80146531575059,multitemporal_xy
XY_000000479002,-89.146967,17.864478,19,1,1,19,1,1,2000,2018,Belice,93.75525486943621,93.75525486943621,93.75525486943621,multitemporal_xy
XY_000000479045,-89.146872,16.211217,19,1,1,19,1,1,2000,2018,Belice,78.05462211290515,78.05462211290515,78.05462211290515,multitemporal_xy
XY_000000479051,-89.14685799999998,17.855445,19,1,1,19,1,1,2000,2018,Belice,51.87205103635407,51.87205103635407,51.87205103635407,multitemporal_xy
XY_000000479052,-89.14685199999998,17.051428,19,1,1,19,1,1,2000,2018,Belice,96.97396848388286,96.97396848388286,96.97396848388286,multitemporal_xy
XY_000000479086,-89.14677399999998,16.202183,19,1,1,19,1,1,2000,2018,Belice,63.125728386894394,63.1257283868944,63.1257283868944,multitemporal_xy
XY_000000479097,-89.14674999999998,17.846413,19,1,1,19,1,1,2000,2018,Belice,48.27109307490508,48.27109307490508,48.27109307490508,multitemporal_xy
XY_000000479126,-89.146676,16.193149,19,1,1,19,1,1,2000,2018,Belice,95.33928399810472,95.33928399810472,95.33928399810472,multitemporal_xy
XY_000000479137,-89.146645,17.033362,19,1,1,19,1,1,2000,2018,Belice,75.21682331593158,75.21682331593158,75.21682331593158,multitemporal_xy
XY_000000479138,-89.146641,17.837381,19,1,1,19,1,1,2000,2018,Belice,93.17065245521584,93.17065245521584,93.17065245521584,multitemporal_xy
XY_000000479169,-89.146579,16.184115,19,1,1,19,1,1,2000,2018,Belice,83.06950443232903,83.06950443232903,83.06950443232903,multitemporal_xy
XY_000000479211,-89.14654199999998,17.024329,19,1,1,19,1,1,2000,2018,Belice,84.42364554904732,84.42364554904732,84.42364554904732,multitemporal_xy
XY_000000479212,-89.146533,17.828348,19,1,1,19,1,1,2000,2018,Belice,90.72388444550188,90.72388444550188,90.72388444550188,multitemporal_xy
XY_000000479238,-89.14648099999998,16.175081,19,1,1,19,1,1,2000,2018,Belice,92.95811471466334,92.95811471466334,92.95811471466334,multitemporal_xy
XY_000000479256,-89.14642499999998,17.819316,19,1,1,19,1,1,2000,2018,Belice,89.60910757969486,89.60910757969486,89.60910757969486,multitemporal_xy
XY_000000479276,-89.146384,16.166047,19,1,1,19,1,1,2000,2018,Belice,95.07708359300955,95.07708359300955,95.07708359300955,multitemporal_xy
XY_000000479297,-89.146336,17.006262,19,1,1,19,1,1,2000,2018,Belice,63.66854493428486,63.66854493428487,63.66854493428487,multitemporal_xy
XY_000000479298,-89.14631699999998,17.810283,19,1,1,19,1,1,2000,2018,Belice,90.23803349049692,90.23803349049692,90.23803349049692,multitemporal_xy
XY_000000479313,-89.146286,16.157013,19,1,1,19,1,1,2000,2018,Belice,85.50978790877642,85.50978790877642,85.50978790877642,multitemporal_xy
XY_000000479329,-89.14623299999998,16.997229,19,1,1,19,1,1,2000,2018,Belice,79.87147215104464,79.87147215104464,79.87147215104464,multitemporal_xy
XY_000000479340,-89.146209,17.801251,19,1,1,19,1,1,2000,2018,Belice,84.8871292945233,84.8871292945233,84.8871292945233,multitemporal_xy
XY_000000479344,-89.146189,16.147979,19,1,1,19,1,1,2000,2018,Belice,90.5742758874601,90.5742758874601,90.5742758874601,multitemporal_xy
XY_000000479371,-89.14613099999998,16.988196,19,1,1,19,1,1,2000,2018,Belice,72.94849292407127,72.94849292407127,72.94849292407127,multitemporal_xy
XY_000000479378,-89.146101,17.792218,19,1,1,19,1,1,2000,2018,Belice,90.83226383133427,90.83226383133427,90.83226383133427,multitemporal_xy
XY_000000479392,-89.146091,16.138946,19,1,1,19,1,1,2000,2018,Belice,92.46068143790929,92.46068143790929,92.46068143790929,multitemporal_xy
XY_000000479403,-89.146028,16.979163,19,1,1,19,1,1,2000,2018,Belice,71.78572295803173,71.78572295803173,71.78572295803173,multitemporal_xy
XY_000000479429,-89.145994,16.129912,19,1,1,19,1,1,2000,2018,Belice,92.64941570783374,92.64941570783374,92.64941570783374,multitemporal_xy
XY_000000479430,-89.145993,17.783186,19,1,1,19,1,1,2000,2018,Belice,92.7420092200644,92.7420092200644,92.7420092200644,multitemporal_xy
XY_000000479470,-89.145897,16.120878,19,1,1,19,1,1,2000,2018,Belice,55.31374737632408,55.31374737632408,55.31374737632408,multitemporal_xy
XY_000000479478,-89.145885,17.774154,19,1,1,19,1,1,2000,2018,Belice,90.33778239682182,90.33778239682182,90.33778239682182,multitemporal_xy
XY_000000479494,-89.14582299999998,16.961097,19,1,1,19,1,1,2000,2018,Belice,95.71129336687699,95.71129336687699,95.71129336687699,multitemporal_xy
XY_000000479510,-89.14579899999998,16.111844,19,1,1,19,1,1,2000,2018,Belice,64.31321243020551,64.31321243020551,64.31321243020551,multitemporal_xy
XY_000000479516,-89.14577699999998,17.765121,19,1,1,19,1,1,2000,2018,Belice,90.86261146092559,90.86261146092559,90.86261146092559,multitemporal_xy
XY_000000479538,-89.14571999999998,16.952063,19,1,1,19,1,1,2000,2018,Belice,88.01151486360938,88.01151486360938,88.01151486360938,multitemporal_xy
XY_000000479539,-89.145702,16.10281,19,1,1,19,1,1,2000,2018,Belice,85.6513445097896,85.6513445097896,85.6513445097896,multitemporal_xy
XY_000000479559,-89.145669,17.756089,19,1,1,19,1,1,2000,2018,Belice,92.87157160174111,92.87157160174111,92.87157160174111,multitemporal_xy
XY_000000479575,-89.145618,16.94303,19,1,1,19,1,1,2000,2018,Belice,90.88645820349294,90.88645820349294,90.88645820349294,multitemporal_xy
XY_000000479581,-89.145605,16.093776,19,1,1,19,1,1,2000,2018,Belice,85.42193356504865,85.42193356504865,85.42193356504865,multitemporal_xy
XY_000000479605,-89.145562,17.747056,19,1,1,19,1,1,2000,2018,Belice,85.7162685865193,85.7162685865193,85.7162685865193,multitemporal_xy
XY_000000479621,-89.145515,16.933997,19,1,1,19,1,1,2000,2018,Belice,88.78271910513304,88.78271910513304,88.78271910513304,multitemporal_xy
XY_000000479622,-89.145508,16.084742,19,1,1,19,1,1,2000,2018,Belice,86.59287787820836,86.59287787820836,86.59287787820836,multitemporal_xy
XY_000000479642,-89.145454,17.738024,19,1,1,19,1,1,2000,2018,Belice,88.01562770601949,88.01562770601949,88.01562770601949,multitemporal_xy
XY_000000479658,-89.145413,16.924964,19,1,1,19,1,1,2000,2018,Belice,90.61538631295332,90.61538631295332,90.61538631295332,multitemporal_xy
XY_000000479659,-89.14541099999998,16.075708,19,1,1,19,1,1,2000,2018,Belice,95.16487564525899,95.16487564525899,95.16487564525899,multitemporal_xy
XY_000000479686,-89.145347,17.728991,19,1,1,19,1,1,2000,2018,Belice,88.17663638804927,88.17663638804927,88.17663638804927,multitemporal_xy
XY_000000479697,-89.145314,16.066674,19,1,1,19,1,1,2000,2018,Belice,69.10709826062677,69.10709826062677,69.10709826062677,multitemporal_xy
XY_000000479698,-89.14530999999998,16.91593,19,1,1,19,1,1,2000,2018,Belice,94.63101726387028,94.63101726387028,94.63101726387028,multitemporal_xy
XY_000000479725,-89.145239,17.719959,19,1,1,19,1,1,2000,2018,Belice,89.0960632846447,89.0960632846447,89.0960632846447,multitemporal_xy
XY_000000479726,-89.145217,16.05764,19,1,1,19,1,1,2000,2018,Belice,89.85599596077688,89.85599596077688,89.85599596077688,multitemporal_xy
XY_000000479732,-89.14520799999998,16.906897,19,1,1,19,1,1,2000,2018,Belice,96.28714568789107,96.28714568789107,96.28714568789107,multitemporal_xy
XY_000000479763,-89.145132,17.710926,19,1,1,19,1,1,2000,2018,Belice,89.88302267593056,89.88302267593056,89.88302267593056,multitemporal_xy
XY_000000479769,-89.145121,16.048606,19,1,1,19,1,1,2000,2018,Belice,60.42144110878023,60.42144110878023,60.42144110878023,multitemporal_xy
XY_000000479775,-89.145106,16.897864,19,1,1,19,1,1,2000,2018,Belice,91.55237278673651,91.55237278673651,91.55237278673651,multitemporal_xy
XY_000000479805,-89.145024,16.039572,19,1,1,19,1,1,2000,2018,Belice,87.74383830648128,87.74383830648128,87.74383830648128,multitemporal_xy
XY_000000479806,-89.145024,17.701893,19,1,1,19,1,1,2000,2018,Belice,85.88978928579907,85.88978928579907,85.88978928579907,multitemporal_xy
XY_000000479812,-89.145004,16.888831,19,1,1,19,1,1,2000,2018,Belice,93.2072486987256,93.2072486987256,93.2072486987256,multitemporal_xy
XY_000000479848,-89.14492699999998,16.030538,19,1,1,19,1,1,2000,2018,Belice,90.75464086291966,90.75464086291966,90.75464086291966,multitemporal_xy
XY_000000479854,-89.144917,17.692861,19,1,1,19,1,1,2000,2018,Belice,92.5348005106687,92.5348005106687,92.5348005106687,multitemporal_xy
XY_000000479855,-89.144902,16.879797,19,1,1,19,1,1,2000,2018,Belice,87.77311998053153,87.77311998053153,87.77311998053153,multitemporal_xy
XY_000000479888,-89.14483099999998,16.021504,19,1,1,19,1,1,2000,2018,Belice,88.77220131899654,88.77220131899654,88.77220131899654,multitemporal_xy
XY_000000479894,-89.14481,17.683828,19,1,1,19,1,1,2000,2018,Belice,95.90081442258793,95.90081442258793,95.90081442258793,multitemporal_xy
XY_000000479905,-89.1448,16.870764,19,1,1,19,1,1,2000,2018,Belice,90.90056954706702,90.90056954706702,90.90056954706702,multitemporal_xy
XY_000000479926,-89.144734,16.01247,19,1,1,19,1,1,2000,2018,Belice,91.7211756899904,91.7211756899904,91.7211756899904,multitemporal_xy
XY_000000479937,-89.144703,17.674796,19,1,1,19,1,1,2000,2018,Belice,89.47902350688727,89.47902350688727,89.47902350688727,multitemporal_xy
XY_000000479948,-89.144698,16.861731,19,1,1,19,1,1,2000,2018,Belice,96.16759515772927,96.16759515772927,96.16759515772927,multitemporal_xy
XY_000000479964,-89.144638,16.003436,19,1,1,19,1,1,2000,2018,Belice,94.35734760302071,94.35734760302071,94.35734760302071,multitemporal_xy
XY_000000479990,-89.144596,16.852697,19,1,1,19,1,1,2000,2018,Belice,90.81445547151466,90.81445547151466,90.81445547151466,multitemporal_xy
XY_000000479991,-89.14459499999998,17.665763,19,1,1,19,1,1,2000,2018,Belice,88.50219890624244,88.50219890624244,88.50219890624244,multitemporal_xy
XY_000000480002,-89.144541,15.994402,19,1,1,19,1,1,2000,2018,Belice,91.4171115182505,91.4171115182505,91.4171115182505,multitemporal_xy
XY_000000480010,-89.14449399999998,16.843664,19,1,1,19,1,1,2000,2018,Belice,93.87782892588952,93.87782892588952,93.87782892588952,multitemporal_xy
XY_000000480011,-89.14448799999998,17.656731,19,1,1,19,1,1,2000,2018,Belice,93.08518933042485,93.08518933042485,93.08518933042485,multitemporal_xy
XY_000000480022,-89.144445,15.985368,19,1,1,19,1,1,2000,2018,Belice,61.77589889326058,61.77589889326058,61.77589889326058,multitemporal_xy
XY_000000480041,-89.14439199999998,16.834631,19,1,1,19,1,1,2000,2018,Belice,92.9047807461175,92.9047807461175,92.9047807461175,multitemporal_xy
XY_000000480047,-89.14438099999998,17.647698,19,1,1,19,1,1,2000,2018,Belice,95.42760354109251,95.42760354109251,95.42760354109251,multitemporal_xy
XY_000000480053,-89.144349,15.976334,19,1,1,19,1,1,2000,2018,Belice,91.43796359061628,91.43796359061628,91.43796359061628,multitemporal_xy
XY_000000480068,-89.14429099999998,16.825597,19,1,1,19,1,1,2000,2018,Belice,90.70369343663674,90.70369343663674,90.70369343663674,multitemporal_xy
XY_000000480069,-89.14427499999998,17.638665,19,1,1,19,1,1,2000,2018,Belice,92.30651781551576,92.30651781551576,92.30651781551576,multitemporal_xy
XY_000000480075,-89.144253,15.9673,19,1,1,19,1,1,2000,2018,Belice,94.89713830157214,94.89713830157214,94.89713830157214,multitemporal_xy
XY_000000480095,-89.14418899999998,16.816564,19,1,1,19,1,1,2000,2018,Belice,96.08239797509198,96.08239797509198,96.08239797509198,multitemporal_xy
XY_000000480101,-89.14416799999998,17.629633,19,1,1,19,1,1,2000,2018,Belice,96.24090522472706,96.24090522472706,96.24090522472706,multitemporal_xy
