row_hash,n,tipo_revision
17142141078136516583,2,hash_atributos_sin_geometria
15754374321633034197,2,hash_atributos_sin_geometria
9701295765355941149,2,hash_atributos_sin_geometria
18074765399573456337,2,hash_atributos_sin_geometria
11464534062151973408,2,hash_atributos_sin_geometria
1541869825893976508,2,hash_atributos_sin_geometria
9475460757452224914,2,hash_atributos_sin_geometria
14782335001855814371,2,hash_atributos_sin_geometria
2014950036707022613,2,hash_atributos_sin_geometria
6706447979052719794,2,hash_atributos_sin_geometria
14856731977512382938,2,hash_atributos_sin_geometria
13817806232280256913,2,hash_atributos_sin_geometria
233655756201076798,2,hash_atributos_sin_geometria
9714387196689234537,2,hash_atributos_sin_geometria
12102662404955124578,2,hash_atributos_sin_geometria
15313061072535715262,2,hash_atributos_sin_geometria
849481630958193557,2,hash_atributos_sin_geometria
11919986521161199860,2,hash_atributos_sin_geometria
1118336994164795206,2,hash_atributos_sin_geometria
9270826877956764378,2,hash_atributos_sin_geometria
16988803151554688706,2,hash_atributos_sin_geometria
2737371381739881026,2,hash_atributos_sin_geometria
3114911148447001747,2,hash_atributos_sin_geometria
11308989209431606834,2,hash_atributos_sin_geometria
2903424387805475349,2,hash_atributos_sin_geometria
17564207417892729251,2,hash_atributos_sin_geometria
13691475561276188399,2,hash_atributos_sin_geometria
13010016981003069150,2,hash_atributos_sin_geometria
12348402307850284715,2,hash_atributos_sin_geometria
13331206791424857877,2,hash_atributos_sin_geometria
9756204215032666482,2,hash_atributos_sin_geometria
11446548571597352228,2,hash_atributos_sin_geometria
11521865619652840843,2,hash_atributos_sin_geometria
1866412382550698322,2,hash_atributos_sin_geometria
9875201289185318786,2,hash_atributos_sin_geometria
3136296540988678926,2,hash_atributos_sin_geometria
6958009798629414695,2,hash_atributos_sin_geometria
427227579284225279,2,hash_atributos_sin_geometria
8009825815739066573,2,hash_atributos_sin_geometria
14967408284315088972,2,hash_atributos_sin_geometria
3743552051118726839,2,hash_atributos_sin_geometria
5262963581558199155,2,hash_atributos_sin_geometria
9303438499490979919,2,hash_atributos_sin_geometria
13969466830187262125,2,hash_atributos_sin_geometria
9131209972902317785,2,hash_atributos_sin_geometria
2659535031429514404,2,hash_atributos_sin_geometria
16947764556056745435,2,hash_atributos_sin_geometria
16244948196744700117,2,hash_atributos_sin_geometria
12653594948923358572,2,hash_atributos_sin_geometria
3864707585782036132,2,hash_atributos_sin_geometria
17669226271020802752,2,hash_atributos_sin_geometria
153205903689541821,2,hash_atributos_sin_geometria
10184175494351464082,2,hash_atributos_sin_geometria
18310901399790898659,2,hash_atributos_sin_geometria
6796002660477315662,2,hash_atributos_sin_geometria
6135478026187379115,2,hash_atributos_sin_geometria
11821822598936014501,2,hash_atributos_sin_geometria
16396947808818447419,2,hash_atributos_sin_geometria
12333206972524289392,2,hash_atributos_sin_geometria
16365983890707820737,2,hash_atributos_sin_geometria
15895824177275598721,2,hash_atributos_sin_geometria
5965087799908992051,2,hash_atributos_sin_geometria
13462594887435488457,2,hash_atributos_sin_geometria
7909006644993548408,2,hash_atributos_sin_geometria
2196038522306997743,2,hash_atributos_sin_geometria
3436146248371401975,2,hash_atributos_sin_geometria
9776018007094791379,2,hash_atributos_sin_geometria
17997091903362099146,2,hash_atributos_sin_geometria
10127602718918546808,2,hash_atributos_sin_geometria
3744720252962758699,2,hash_atributos_sin_geometria
1905472845391793808,2,hash_atributos_sin_geometria
2476314972081234523,2,hash_atributos_sin_geometria
3650351108306286416,2,hash_atributos_sin_geometria
7929236384555378937,2,hash_atributos_sin_geometria
15331894703792895544,2,hash_atributos_sin_geometria
14566673926619626523,2,hash_atributos_sin_geometria
12705822797152979959,2,hash_atributos_sin_geometria
1296836609516198615,2,hash_atributos_sin_geometria
14946092447782775715,2,hash_atributos_sin_geometria
1276541505244135670,2,hash_atributos_sin_geometria
6924677983794936168,2,hash_atributos_sin_geometria
16725180438163852382,2,hash_atributos_sin_geometria
11262812013263473205,2,hash_atributos_sin_geometria
9136363973719013262,2,hash_atributos_sin_geometria
11231891930469076628,2,hash_atributos_sin_geometria
8795193953165878459,2,hash_atributos_sin_geometria
154563134628928515,2,hash_atributos_sin_geometria
302148440940150696,2,hash_atributos_sin_geometria
1236418818505801428,2,hash_atributos_sin_geometria
13527551572013856963,2,hash_atributos_sin_geometria
12788819481719210646,2,hash_atributos_sin_geometria
8431986322050509163,2,hash_atributos_sin_geometria
6232704465397487977,2,hash_atributos_sin_geometria
15986228428865061718,2,hash_atributos_sin_geometria
15832202185196043872,2,hash_atributos_sin_geometria
1511675475894161236,2,hash_atributos_sin_geometria
3976819529195442961,2,hash_atributos_sin_geometria
8314700510820545942,2,hash_atributos_sin_geometria
4356529584954251642,2,hash_atributos_sin_geometria
9105011432558377008,2,hash_atributos_sin_geometria
8109634161463528540,2,hash_atributos_sin_geometria
14837178345287603287,2,hash_atributos_sin_geometria
13327022866966960272,2,hash_atributos_sin_geometria
16273191033636356435,2,hash_atributos_sin_geometria
17760977339839050728,2,hash_atributos_sin_geometria
16928221563714485147,2,hash_atributos_sin_geometria
2151009536933854767,2,hash_atributos_sin_geometria
3271423182498656968,2,hash_atributos_sin_geometria
12015363856399597431,2,hash_atributos_sin_geometria
17984929941583781128,2,hash_atributos_sin_geometria
1676374325674316446,2,hash_atributos_sin_geometria
16291477434422455096,2,hash_atributos_sin_geometria
6117247556078761306,2,hash_atributos_sin_geometria
5201857092520040695,2,hash_atributos_sin_geometria
9682146286228391251,2,hash_atributos_sin_geometria
7355101614299976679,2,hash_atributos_sin_geometria
9619491789168385470,2,hash_atributos_sin_geometria
12408615553828418009,2,hash_atributos_sin_geometria
12844076708908136935,2,hash_atributos_sin_geometria
6252265321791742664,2,hash_atributos_sin_geometria
11100077388149746219,2,hash_atributos_sin_geometria
12030649585998300722,2,hash_atributos_sin_geometria
10785046257070219213,2,hash_atributos_sin_geometria
2465714539858458223,2,hash_atributos_sin_geometria
9978371774438748316,2,hash_atributos_sin_geometria
4848189934611393337,2,hash_atributos_sin_geometria
17040087914711130811,2,hash_atributos_sin_geometria
1543100672365521261,2,hash_atributos_sin_geometria
1457958847984965139,2,hash_atributos_sin_geometria
13136222495548246525,2,hash_atributos_sin_geometria
1968250223273304913,2,hash_atributos_sin_geometria
12519935299778883404,2,hash_atributos_sin_geometria
8869833026436529091,2,hash_atributos_sin_geometria
13288930816691607714,2,hash_atributos_sin_geometria
8376847598211599073,2,hash_atributos_sin_geometria
16506864946527615536,2,hash_atributos_sin_geometria
14949884194700114969,2,hash_atributos_sin_geometria
311288589976388527,2,hash_atributos_sin_geometria
1546150422054439729,2,hash_atributos_sin_geometria
3135496649500508695,2,hash_atributos_sin_geometria
17545680145114985257,2,hash_atributos_sin_geometria
7833721593678580481,2,hash_atributos_sin_geometria
10915029357673494304,2,hash_atributos_sin_geometria
10527614877414296099,2,hash_atributos_sin_geometria
13620219050682622648,2,hash_atributos_sin_geometria
2751673497149774586,2,hash_atributos_sin_geometria
14427499970097378810,2,hash_atributos_sin_geometria
12928736721301402742,2,hash_atributos_sin_geometria
11010596213849175814,2,hash_atributos_sin_geometria
1729242624910819869,2,hash_atributos_sin_geometria
15942551647940207631,2,hash_atributos_sin_geometria
2250414036860352857,2,hash_atributos_sin_geometria
16067715959025789878,2,hash_atributos_sin_geometria
4937833347945265044,2,hash_atributos_sin_geometria
5513784349286083605,2,hash_atributos_sin_geometria
549115480177680676,2,hash_atributos_sin_geometria
13255319129046167980,2,hash_atributos_sin_geometria
12974504174738487733,2,hash_atributos_sin_geometria
17473172914005120988,2,hash_atributos_sin_geometria
14529469536715958254,2,hash_atributos_sin_geometria
8912033077407706828,2,hash_atributos_sin_geometria
8156037996637342782,2,hash_atributos_sin_geometria
8091916799203424739,2,hash_atributos_sin_geometria
826056720943641074,2,hash_atributos_sin_geometria
11045466869933103218,2,hash_atributos_sin_geometria
11325885572507536567,2,hash_atributos_sin_geometria
17380810314659427954,2,hash_atributos_sin_geometria
10506919592236175181,2,hash_atributos_sin_geometria
12085822573308023897,2,hash_atributos_sin_geometria
7460437654677088852,2,hash_atributos_sin_geometria
73775208190713526,2,hash_atributos_sin_geometria
11948644349248844965,2,hash_atributos_sin_geometria
1680323076827400692,2,hash_atributos_sin_geometria
10815648541926643263,2,hash_atributos_sin_geometria
6165829719708522077,2,hash_atributos_sin_geometria
3669759200006250936,2,hash_atributos_sin_geometria
13031826184926011601,2,hash_atributos_sin_geometria
18132295041793000892,2,hash_atributos_sin_geometria
1576074918891416671,2,hash_atributos_sin_geometria
4283993581444811884,2,hash_atributos_sin_geometria
16964598308527962494,2,hash_atributos_sin_geometria
3544337543020795508,2,hash_atributos_sin_geometria
8951126536191403802,2,hash_atributos_sin_geometria
11811092323862910775,2,hash_atributos_sin_geometria
6047721845094465750,2,hash_atributos_sin_geometria
4972816216506226344,2,hash_atributos_sin_geometria
17086590609311418715,2,hash_atributos_sin_geometria
12392781141482585971,2,hash_atributos_sin_geometria
12780252174537597269,2,hash_atributos_sin_geometria
3985997494118526602,2,hash_atributos_sin_geometria
15164902677086255157,2,hash_atributos_sin_geometria
9058192922131035650,2,hash_atributos_sin_geometria
6715579969025713512,2,hash_atributos_sin_geometria
5438322734101195799,2,hash_atributos_sin_geometria
11583023086258780083,2,hash_atributos_sin_geometria
272554429581625518,2,hash_atributos_sin_geometria
13000148026885074608,2,hash_atributos_sin_geometria
4089820192009066339,2,hash_atributos_sin_geometria
33948997970377895,2,hash_atributos_sin_geometria
10230793195988262174,2,hash_atributos_sin_geometria
14176133372925099137,2,hash_atributos_sin_geometria
9673867347044533709,2,hash_atributos_sin_geometria
13857820081475791552,2,hash_atributos_sin_geometria
10019098747451134829,2,hash_atributos_sin_geometria
13788821798530334868,2,hash_atributos_sin_geometria
17631675681249619935,2,hash_atributos_sin_geometria
3081426766630121166,2,hash_atributos_sin_geometria
8347889378336089714,2,hash_atributos_sin_geometria
2476605664765005734,2,hash_atributos_sin_geometria
12640823795797271905,2,hash_atributos_sin_geometria
11689312294831015759,2,hash_atributos_sin_geometria
6236047076280463161,2,hash_atributos_sin_geometria
13162810018156049784,2,hash_atributos_sin_geometria
11194285419301332587,2,hash_atributos_sin_geometria
14385590379174191999,2,hash_atributos_sin_geometria
16634575795608570787,2,hash_atributos_sin_geometria
7750143962759295481,2,hash_atributos_sin_geometria
14567886907690584883,2,hash_atributos_sin_geometria
12878543313615817843,2,hash_atributos_sin_geometria
11938445101020239630,2,hash_atributos_sin_geometria
17493358855348410594,2,hash_atributos_sin_geometria
2243399824127858583,2,hash_atributos_sin_geometria
15303128213737779217,2,hash_atributos_sin_geometria
4478479979244997094,2,hash_atributos_sin_geometria
6858169340625681906,2,hash_atributos_sin_geometria
13422896726629141460,2,hash_atributos_sin_geometria
10800908888494335414,2,hash_atributos_sin_geometria
6136208167924493526,2,hash_atributos_sin_geometria
2537368208166454573,2,hash_atributos_sin_geometria
2174423840652617799,2,hash_atributos_sin_geometria
136431799434986304,2,hash_atributos_sin_geometria
6761249622512574914,2,hash_atributos_sin_geometria
3646709587776133479,2,hash_atributos_sin_geometria
2609030193494096582,2,hash_atributos_sin_geometria
13615153798880714014,2,hash_atributos_sin_geometria
5050739049692739832,2,hash_atributos_sin_geometria
16906164721231855412,2,hash_atributos_sin_geometria
16368425597306460230,2,hash_atributos_sin_geometria
2430109034124688063,2,hash_atributos_sin_geometria
4974805117314163572,2,hash_atributos_sin_geometria
1387579267317160306,2,hash_atributos_sin_geometria
17430182038617829957,2,hash_atributos_sin_geometria
2562621067217356843,2,hash_atributos_sin_geometria
9497025489673008025,2,hash_atributos_sin_geometria
5461798627734952105,2,hash_atributos_sin_geometria
883464750303789420,2,hash_atributos_sin_geometria
3297463124608257293,2,hash_atributos_sin_geometria
16395507257746405081,2,hash_atributos_sin_geometria
16929992269356087578,2,hash_atributos_sin_geometria
11072889830733737655,2,hash_atributos_sin_geometria
2067123974691116643,2,hash_atributos_sin_geometria
15465934786130116351,2,hash_atributos_sin_geometria
5814111582249582586,2,hash_atributos_sin_geometria
5111680367411517101,2,hash_atributos_sin_geometria
16510440207019602602,2,hash_atributos_sin_geometria
11747824015413147212,2,hash_atributos_sin_geometria
17200553877284452932,2,hash_atributos_sin_geometria
6196991188170763869,2,hash_atributos_sin_geometria
6007754463422309891,2,hash_atributos_sin_geometria
8829270795317222410,2,hash_atributos_sin_geometria
16230044828547955357,2,hash_atributos_sin_geometria
8305923369392943088,2,hash_atributos_sin_geometria
9853511429682125646,2,hash_atributos_sin_geometria
5847802666896897010,2,hash_atributos_sin_geometria
4666831010890197688,2,hash_atributos_sin_geometria
12395012591400505816,2,hash_atributos_sin_geometria
3695192846054582011,2,hash_atributos_sin_geometria
17174498200603580983,2,hash_atributos_sin_geometria
6662314618101839413,2,hash_atributos_sin_geometria
8597735690093146399,2,hash_atributos_sin_geometria
16606181245344269601,2,hash_atributos_sin_geometria
2493352819457086323,2,hash_atributos_sin_geometria
5266093416383567375,2,hash_atributos_sin_geometria
7058894837098322437,2,hash_atributos_sin_geometria
15026275267971875725,2,hash_atributos_sin_geometria
3308482004591636716,2,hash_atributos_sin_geometria
5012469729044007706,2,hash_atributos_sin_geometria
12007301701519449771,2,hash_atributos_sin_geometria
3613319280776533414,2,hash_atributos_sin_geometria
1568171620315767799,2,hash_atributos_sin_geometria
11601270120506453553,2,hash_atributos_sin_geometria
14577398092003181172,2,hash_atributos_sin_geometria
16813051283133244648,2,hash_atributos_sin_geometria
832572357175919897,2,hash_atributos_sin_geometria
5393819632084080099,2,hash_atributos_sin_geometria
17942281771548698076,2,hash_atributos_sin_geometria
17491682300805104497,2,hash_atributos_sin_geometria
10062048098266832167,2,hash_atributos_sin_geometria
3755093342602166947,2,hash_atributos_sin_geometria
18267028899326142080,2,hash_atributos_sin_geometria
3864399651605553454,2,hash_atributos_sin_geometria
18158934702770747189,2,hash_atributos_sin_geometria
3434905706896170819,2,hash_atributos_sin_geometria
11798206857012487781,2,hash_atributos_sin_geometria
16631744959406426378,2,hash_atributos_sin_geometria
3451725946712334797,2,hash_atributos_sin_geometria
11964107972893405124,2,hash_atributos_sin_geometria
11739612482909845595,2,hash_atributos_sin_geometria
5953471982134879996,2,hash_atributos_sin_geometria
17032041760272441417,2,hash_atributos_sin_geometria
12752952205974793493,2,hash_atributos_sin_geometria
16170555407255080330,2,hash_atributos_sin_geometria
18037188007056030814,2,hash_atributos_sin_geometria
6493627157876364785,2,hash_atributos_sin_geometria
3851945701406152187,2,hash_atributos_sin_geometria
7198080893376054044,2,hash_atributos_sin_geometria
13199048042996833515,2,hash_atributos_sin_geometria
11921612856231686543,2,hash_atributos_sin_geometria
10576772051368812017,2,hash_atributos_sin_geometria
6205087307530299908,2,hash_atributos_sin_geometria
15520258282458857149,2,hash_atributos_sin_geometria
3709622248644408279,2,hash_atributos_sin_geometria
16289070908121475757,2,hash_atributos_sin_geometria
391785113435617112,2,hash_atributos_sin_geometria
11601110010782667746,2,hash_atributos_sin_geometria
15373611756915506359,2,hash_atributos_sin_geometria
8809947107257486213,2,hash_atributos_sin_geometria
881355011986212632,2,hash_atributos_sin_geometria
10498157033074937708,2,hash_atributos_sin_geometria
4406029467988253539,2,hash_atributos_sin_geometria
7383632792481910518,2,hash_atributos_sin_geometria
14124942297735611659,2,hash_atributos_sin_geometria
16939500692048426776,2,hash_atributos_sin_geometria
9098497435061172640,2,hash_atributos_sin_geometria
17554000048575978355,2,hash_atributos_sin_geometria
2142173251243723122,2,hash_atributos_sin_geometria
15182040192690105589,2,hash_atributos_sin_geometria
3922803925955700416,2,hash_atributos_sin_geometria
11742031403739400994,2,hash_atributos_sin_geometria
17354209774889301146,2,hash_atributos_sin_geometria
14690009853075565596,2,hash_atributos_sin_geometria
3799999516965851626,2,hash_atributos_sin_geometria
5701490455360647562,2,hash_atributos_sin_geometria
18231486189695348956,2,hash_atributos_sin_geometria
7053789427114711553,2,hash_atributos_sin_geometria
13428154184549224771,2,hash_atributos_sin_geometria
12872299658713870329,2,hash_atributos_sin_geometria
6166324977547397181,2,hash_atributos_sin_geometria
663321306449627566,2,hash_atributos_sin_geometria
13745814823633456657,2,hash_atributos_sin_geometria
17988305516324625625,2,hash_atributos_sin_geometria
5874057621191646766,2,hash_atributos_sin_geometria
6401470930022251127,2,hash_atributos_sin_geometria
10821717635761302386,2,hash_atributos_sin_geometria
8900942457765909222,2,hash_atributos_sin_geometria
13785424655431941849,2,hash_atributos_sin_geometria
12416903969844745641,2,hash_atributos_sin_geometria
17056260506858585313,2,hash_atributos_sin_geometria
7518319180132416451,2,hash_atributos_sin_geometria
5123167217234355623,2,hash_atributos_sin_geometria
16844812600822798951,2,hash_atributos_sin_geometria
10775969815385132813,2,hash_atributos_sin_geometria
2619001307684715525,2,hash_atributos_sin_geometria
17735840668051657357,2,hash_atributos_sin_geometria
16848020409251278675,2,hash_atributos_sin_geometria
9517069382426802095,2,hash_atributos_sin_geometria
4395083363815019070,2,hash_atributos_sin_geometria
10176199969761274415,2,hash_atributos_sin_geometria
10190282917822955371,2,hash_atributos_sin_geometria
10294069226668417314,2,hash_atributos_sin_geometria
16253558556143805399,2,hash_atributos_sin_geometria
7673938723987480176,2,hash_atributos_sin_geometria
14797060010397444386,2,hash_atributos_sin_geometria
1572437768545453616,2,hash_atributos_sin_geometria
8997738745325100538,2,hash_atributos_sin_geometria
7229336125271536560,2,hash_atributos_sin_geometria
318817749753498019,2,hash_atributos_sin_geometria
16577962675373530248,2,hash_atributos_sin_geometria
6310767100336798011,2,hash_atributos_sin_geometria
3735330151786677138,2,hash_atributos_sin_geometria
876908921986091786,2,hash_atributos_sin_geometria
13371072449098980356,2,hash_atributos_sin_geometria
2918881899769921859,2,hash_atributos_sin_geometria
6580776381526704277,2,hash_atributos_sin_geometria
3595450331135128699,2,hash_atributos_sin_geometria
3227396444532050549,2,hash_atributos_sin_geometria
1312064980663383615,2,hash_atributos_sin_geometria
17617634950873999328,2,hash_atributos_sin_geometria
2913218836165496809,2,hash_atributos_sin_geometria
1027339812659128613,2,hash_atributos_sin_geometria
9983250246846398022,2,hash_atributos_sin_geometria
3131035302204506590,2,hash_atributos_sin_geometria
5863227046456095556,2,hash_atributos_sin_geometria
387294889721929910,2,hash_atributos_sin_geometria
3745864714551512345,2,hash_atributos_sin_geometria
5793717931200166524,2,hash_atributos_sin_geometria
7876951069339416602,2,hash_atributos_sin_geometria
8719726381086814111,2,hash_atributos_sin_geometria
15307405871926430071,2,hash_atributos_sin_geometria
9242429390513631975,2,hash_atributos_sin_geometria
2521810439751192131,2,hash_atributos_sin_geometria
6162660320909153107,2,hash_atributos_sin_geometria
12223084395442015776,2,hash_atributos_sin_geometria
14335210343557732970,2,hash_atributos_sin_geometria
13962275355346679326,2,hash_atributos_sin_geometria
9339315229257093729,2,hash_atributos_sin_geometria
14270517392052848917,2,hash_atributos_sin_geometria
7007578958155451547,2,hash_atributos_sin_geometria
4932547644122044163,2,hash_atributos_sin_geometria
4526263563291051198,2,hash_atributos_sin_geometria
4992480390262293664,2,hash_atributos_sin_geometria
14687275159009393731,2,hash_atributos_sin_geometria
5868756881672157424,2,hash_atributos_sin_geometria
7892966478295098531,2,hash_atributos_sin_geometria
7597820432112868887,2,hash_atributos_sin_geometria
14606109179827350125,2,hash_atributos_sin_geometria
1390704455327245997,2,hash_atributos_sin_geometria
17573253317135905005,2,hash_atributos_sin_geometria
12020141688046475673,2,hash_atributos_sin_geometria
2325357076166593223,2,hash_atributos_sin_geometria
16295191907834401091,2,hash_atributos_sin_geometria
9199227797413717008,2,hash_atributos_sin_geometria
12771754749614870558,2,hash_atributos_sin_geometria
13663095218724769167,2,hash_atributos_sin_geometria
12617166326319783288,2,hash_atributos_sin_geometria
11887534259653899783,2,hash_atributos_sin_geometria
7260481335221348239,2,hash_atributos_sin_geometria
7621051071932277327,2,hash_atributos_sin_geometria
7173144338257815369,2,hash_atributos_sin_geometria
9356113194589255331,2,hash_atributos_sin_geometria
6987824855168189207,2,hash_atributos_sin_geometria
2464167616643639142,2,hash_atributos_sin_geometria
3372644438180597167,2,hash_atributos_sin_geometria
15235993485866503085,2,hash_atributos_sin_geometria
11789698115912945704,2,hash_atributos_sin_geometria
11782480109693318610,2,hash_atributos_sin_geometria
1904728427702901132,2,hash_atributos_sin_geometria
957165106016626375,2,hash_atributos_sin_geometria
7112573739248669035,2,hash_atributos_sin_geometria
12756784007653161325,2,hash_atributos_sin_geometria
4208317631691136630,2,hash_atributos_sin_geometria
1926085202793318227,2,hash_atributos_sin_geometria
16964954935039858206,2,hash_atributos_sin_geometria
16922570515684181928,2,hash_atributos_sin_geometria
17096532048119595099,2,hash_atributos_sin_geometria
14803329858130033625,2,hash_atributos_sin_geometria
6646074727399149091,2,hash_atributos_sin_geometria
17885647987676738309,2,hash_atributos_sin_geometria
9809088973256532222,2,hash_atributos_sin_geometria
9388028846382354136,2,hash_atributos_sin_geometria
14425221146659038503,2,hash_atributos_sin_geometria
3832969666325835915,2,hash_atributos_sin_geometria
11983791053989843439,2,hash_atributos_sin_geometria
15160215794051878417,2,hash_atributos_sin_geometria
9969512344625171269,2,hash_atributos_sin_geometria
6538807906700280064,2,hash_atributos_sin_geometria
8955597598827244687,2,hash_atributos_sin_geometria
225528812689595804,2,hash_atributos_sin_geometria
11050006054834703726,2,hash_atributos_sin_geometria
8163441600094972503,2,hash_atributos_sin_geometria
4816827401169973818,2,hash_atributos_sin_geometria
10271698651130618099,2,hash_atributos_sin_geometria
9013962761312086132,2,hash_atributos_sin_geometria
7691534365031883254,2,hash_atributos_sin_geometria
16148511671837071797,2,hash_atributos_sin_geometria
6105163444787288091,2,hash_atributos_sin_geometria
9682671974261933532,2,hash_atributos_sin_geometria
6966529878274327580,2,hash_atributos_sin_geometria
5590865173884507851,2,hash_atributos_sin_geometria
758802101373171512,2,hash_atributos_sin_geometria
12636649799673698799,2,hash_atributos_sin_geometria
16227045438444277072,2,hash_atributos_sin_geometria
11472923929745790358,2,hash_atributos_sin_geometria
17851005062455002473,2,hash_atributos_sin_geometria
692418114318878801,2,hash_atributos_sin_geometria
16525389131717896206,2,hash_atributos_sin_geometria
3074141929332012434,2,hash_atributos_sin_geometria
8736719657081570699,2,hash_atributos_sin_geometria
16948018048841850022,2,hash_atributos_sin_geometria
2735959629829835156,2,hash_atributos_sin_geometria
9046371656765382365,2,hash_atributos_sin_geometria
17375835946547363059,2,hash_atributos_sin_geometria
4932174757112523412,2,hash_atributos_sin_geometria
12560751083528147952,2,hash_atributos_sin_geometria
13787036024581102341,2,hash_atributos_sin_geometria
7238968332780014662,2,hash_atributos_sin_geometria
5784536769980055053,2,hash_atributos_sin_geometria
8105373183031163113,2,hash_atributos_sin_geometria
2573893516440713207,2,hash_atributos_sin_geometria
17378919946101820085,2,hash_atributos_sin_geometria
14560371089583501090,2,hash_atributos_sin_geometria
13826217804051822342,2,hash_atributos_sin_geometria
15779286948224953285,2,hash_atributos_sin_geometria
8055712681664438648,2,hash_atributos_sin_geometria
12497018280265025243,2,hash_atributos_sin_geometria
1032460769169851644,2,hash_atributos_sin_geometria
6226215465503416088,2,hash_atributos_sin_geometria
1654443766220897072,2,hash_atributos_sin_geometria
17683121753790180688,2,hash_atributos_sin_geometria
6644263625144028051,2,hash_atributos_sin_geometria
4113412421408954767,2,hash_atributos_sin_geometria
7116555602745804626,2,hash_atributos_sin_geometria
8336993118286006574,2,hash_atributos_sin_geometria
3942170332840050073,2,hash_atributos_sin_geometria
7350731548064115347,2,hash_atributos_sin_geometria
7499552330268278428,2,hash_atributos_sin_geometria
18399717609864537032,2,hash_atributos_sin_geometria
17401834169246738035,2,hash_atributos_sin_geometria
17202865452693654143,2,hash_atributos_sin_geometria
10219083470809255334,2,hash_atributos_sin_geometria
8061056786102233000,2,hash_atributos_sin_geometria
17184529152941324993,2,hash_atributos_sin_geometria
4635323686136533888,2,hash_atributos_sin_geometria
12945866329812403386,2,hash_atributos_sin_geometria
9300949553235789617,2,hash_atributos_sin_geometria
17434101979168587843,2,hash_atributos_sin_geometria
5188693291028893894,2,hash_atributos_sin_geometria
7755677672182025001,2,hash_atributos_sin_geometria
18068671132137771917,2,hash_atributos_sin_geometria
12247661620262701293,2,hash_atributos_sin_geometria
8662744384989651603,2,hash_atributos_sin_geometria
5659431283147065495,2,hash_atributos_sin_geometria
10285322619118571322,2,hash_atributos_sin_geometria
14867471387368022772,2,hash_atributos_sin_geometria
16503471683400993704,2,hash_atributos_sin_geometria
14009055291506578591,2,hash_atributos_sin_geometria
15061087297601566725,2,hash_atributos_sin_geometria
5469177879884605593,2,hash_atributos_sin_geometria
10621417290126367603,2,hash_atributos_sin_geometria
13150650602734438195,2,hash_atributos_sin_geometria
18386930949084333639,2,hash_atributos_sin_geometria
6810908268012560560,2,hash_atributos_sin_geometria
13165974296140159294,2,hash_atributos_sin_geometria
262175120367071400,2,hash_atributos_sin_geometria
7737019408302915997,2,hash_atributos_sin_geometria
16290025675020044827,2,hash_atributos_sin_geometria
15337620824911226551,2,hash_atributos_sin_geometria
9972181986186588244,2,hash_atributos_sin_geometria
263919110663047610,2,hash_atributos_sin_geometria
9318143338145264494,2,hash_atributos_sin_geometria
9645858382479918667,2,hash_atributos_sin_geometria
12772515450491359159,2,hash_atributos_sin_geometria
5684044349439222567,2,hash_atributos_sin_geometria
10436812366932238124,2,hash_atributos_sin_geometria
3527700292425840726,2,hash_atributos_sin_geometria
1986195069970076170,2,hash_atributos_sin_geometria
442103075826475036,2,hash_atributos_sin_geometria
8643860203750577676,2,hash_atributos_sin_geometria
7088432802671448379,2,hash_atributos_sin_geometria
9199309712487508220,2,hash_atributos_sin_geometria
1165590207805776221,2,hash_atributos_sin_geometria
18054795827497247101,2,hash_atributos_sin_geometria
1839756260761319085,2,hash_atributos_sin_geometria
6492830810527216110,2,hash_atributos_sin_geometria
11791750235472999657,2,hash_atributos_sin_geometria
12706702319536750763,2,hash_atributos_sin_geometria
708888788614859670,2,hash_atributos_sin_geometria
7718395377457611990,2,hash_atributos_sin_geometria
6008466881015403697,2,hash_atributos_sin_geometria
14697873437536674473,2,hash_atributos_sin_geometria
10438869928032836978,2,hash_atributos_sin_geometria
10007539112752048549,2,hash_atributos_sin_geometria
18036313451781224128,2,hash_atributos_sin_geometria
13060485843774405250,2,hash_atributos_sin_geometria
10733409100382983023,2,hash_atributos_sin_geometria
4505171547294443807,2,hash_atributos_sin_geometria
13940620729763766902,2,hash_atributos_sin_geometria
9189933220081257263,2,hash_atributos_sin_geometria
12419965581264873481,2,hash_atributos_sin_geometria
3151648393559028237,2,hash_atributos_sin_geometria
13092637290360981765,2,hash_atributos_sin_geometria
15591765426660975957,2,hash_atributos_sin_geometria
8703564416930666158,2,hash_atributos_sin_geometria
16234905118449162857,2,hash_atributos_sin_geometria
3650559205273724980,2,hash_atributos_sin_geometria
1565539261344894387,2,hash_atributos_sin_geometria
15330983991395360116,2,hash_atributos_sin_geometria
6645440233544861482,2,hash_atributos_sin_geometria
13927271113580047285,2,hash_atributos_sin_geometria
926801738076118014,2,hash_atributos_sin_geometria
14312809653100355889,2,hash_atributos_sin_geometria
15091829578613051686,2,hash_atributos_sin_geometria
15355303059555493770,2,hash_atributos_sin_geometria
3625505853373986667,2,hash_atributos_sin_geometria
7326920636107156425,2,hash_atributos_sin_geometria
2354498323207767975,2,hash_atributos_sin_geometria
12755848524002174211,2,hash_atributos_sin_geometria
5122228014084392348,2,hash_atributos_sin_geometria
13493965307426907314,2,hash_atributos_sin_geometria
7191906720065861377,2,hash_atributos_sin_geometria
11755333541293152072,2,hash_atributos_sin_geometria
7201476534787080139,2,hash_atributos_sin_geometria
5743505479378102585,2,hash_atributos_sin_geometria
17675366864941489234,2,hash_atributos_sin_geometria
