tipo_duplicado,lon,lat,n
exacto,-89.153059,16.771299,19
exacto,-89.153012,15.913002,19
exacto,-89.152957,16.762266,19
exacto,-89.152916,15.903968,19
exacto,-89.152855,16.753233,19
exacto,-89.152754,16.744199,19
exacto,-89.152652,16.735166,19
exacto,-89.152551,16.726133,19
exacto,-89.152449,16.717099,19
exacto,-89.152348,16.708066,19
exacto,-89.152247,16.699033,19
exacto,-89.152146,16.689999,19
exacto,-89.152045,16.680966,19
exacto,-89.151943,16.671932,19
exacto,-89.151842,16.662899,19
exacto,-89.151742,16.653865,19
exacto,-89.151641,16.644832,19
exacto,-89.15153999999998,16.635799,19
exacto,-89.15143899999998,16.626765,19
exacto,-89.15133799999998,16.617732,19
exacto,-89.151238,16.608698,19
exacto,-89.151137,16.599665,19
exacto,-89.151037,16.590631,19
exacto,-89.150936,16.581598,19
exacto,-89.150926,17.403713,19
exacto,-89.150836,16.572564,19
exacto,-89.15081999999998,17.394681,19
exacto,-89.15073599999998,16.563531,19
exacto,-89.15071399999998,17.385648,19
exacto,-89.15063499999998,16.554497,19
exacto,-89.150609,17.376615,19
exacto,-89.150535,16.545463,19
exacto,-89.150503,17.367582,19
exacto,-89.150435,16.53643,19
exacto,-89.15039799999998,17.358549,19
exacto,-89.150335,16.527396,19
exacto,-89.150293,17.349516,19
exacto,-89.15023499999998,16.518363,19
exacto,-89.150187,17.340484,19
exacto,-89.150135,16.509329,19
exacto,-89.150082,17.331451,19
exacto,-89.150035,16.500296,19
exacto,-89.149977,17.322418,19
exacto,-89.149935,16.491262,19
exacto,-89.149872,17.313385,19
exacto,-89.14983599999998,16.482228,19
exacto,-89.14976699999998,17.304352,19
exacto,-89.149736,16.473195,19
exacto,-89.149662,17.295319,19
exacto,-89.149636,16.464161,19
exacto,-89.149557,17.286286,19
exacto,-89.14953699999998,16.455128,19
exacto,-89.14945199999998,17.277254,19
exacto,-89.149437,16.446094,19
exacto,-89.149347,17.268221,19
exacto,-89.149338,16.43706,19
exacto,-89.149243,17.259188,19
exacto,-89.14923799999998,16.428027,19
exacto,-89.149139,16.418993,19
exacto,-89.14913799999998,17.250155,19
exacto,-89.14904,16.409959,19
exacto,-89.149033,17.241122,19
exacto,-89.14894099999998,16.400926,19
exacto,-89.14892899999998,17.232089,19
exacto,-89.148842,16.391892,19
exacto,-89.148824,17.223056,19
exacto,-89.148742,16.382858,19
exacto,-89.14871999999998,17.214023,19
exacto,-89.148643,16.373825,19
exacto,-89.148616,17.20499,19
exacto,-89.148545,16.364791,19
exacto,-89.148511,17.195957,19
exacto,-89.148446,16.355757,19
exacto,-89.148407,17.186924,19
exacto,-89.148347,16.346723,19
exacto,-89.148303,17.177891,19
exacto,-89.14824799999998,16.33769,19
exacto,-89.148199,17.168858,19
exacto,-89.148149,16.328656,19
exacto,-89.148095,17.159825,19
exacto,-89.14805099999998,16.319622,19
exacto,-89.147991,17.150792,19
exacto,-89.147952,16.310589,19
exacto,-89.14788699999998,17.141759,19
exacto,-89.14785399999998,16.301555,19
exacto,-89.147836,17.936737,19
exacto,-89.147783,17.132726,19
exacto,-89.147755,16.292521,19
exacto,-89.147727,17.927704,19
exacto,-89.14767999999998,17.123693,19
exacto,-89.14765699999998,16.283487,19
exacto,-89.147619,17.918672,19
exacto,-89.147576,17.11466,19
exacto,-89.147559,16.274453,19
exacto,-89.14750999999998,17.90964,19
exacto,-89.14747199999998,17.105627,19
exacto,-89.14745999999998,16.26542,19
exacto,-89.147401,17.900607,19
exacto,-89.147369,17.096594,19
exacto,-89.147362,16.256386,19
exacto,-89.14729199999998,17.891575,19
exacto,-89.147265,17.087561,19
exacto,-89.147264,16.247352,19
exacto,-89.14718399999998,17.882543,19
exacto,-89.147166,16.238318,19
exacto,-89.14716199999998,17.078527,19
exacto,-89.147075,17.87351,19
exacto,-89.147068,16.229284,19
exacto,-89.147058,17.069494,19
exacto,-89.14696999999998,16.22025,19
exacto,-89.146967,17.864478,19
exacto,-89.146955,17.060461,19
exacto,-89.146872,16.211217,19
exacto,-89.14685799999998,17.855445,19
exacto,-89.14685199999998,17.051428,19
exacto,-89.14677399999998,16.202183,19
exacto,-89.14674999999998,17.846413,19
exacto,-89.146748,17.042395,19
exacto,-89.146676,16.193149,19
exacto,-89.146645,17.033362,19
exacto,-89.146641,17.837381,19
exacto,-89.146579,16.184115,19
exacto,-89.14654199999998,17.024329,19
exacto,-89.146533,17.828348,19
exacto,-89.14648099999998,16.175081,19
exacto,-89.146439,17.015296,19
exacto,-89.14642499999998,17.819316,19
exacto,-89.146384,16.166047,19
exacto,-89.146336,17.006262,19
exacto,-89.14631699999998,17.810283,19
exacto,-89.146286,16.157013,19
