xy_group_id,lon,lat,n_registros,n_paises,n_fuentes,n_anios,n_nivel1,n_nivel2,anio_min,anio_max,pais_grupo,conf_integrada_promedio,conf_integrada_min,conf_integrada_max,tipo_grupo_xy
XY_000000461178,-89.200974,16.02997,19,1,1,19,2,2,2000,2018,Belice,72.51779328129811,70.47353052966466,83.42052795667652,conflicto_tematico_xy
XY_000000461259,-89.200776,16.011903,19,1,1,19,2,2,2000,2018,Belice,67.03908692597078,64.51834551963398,88.46538887983354,conflicto_tematico_xy
XY_000000461339,-89.20057799999998,15.993835,19,1,1,19,2,2,2000,2018,Belice,75.0318084121855,60.037052948138616,79.03040986926467,conflicto_tematico_xy
XY_000000461495,-89.200085,15.948667,19,1,1,19,2,2,2000,2018,Belice,81.1459995575435,54.524317795149535,93.43292960172533,conflicto_tematico_xy
XY_000000461524,-89.199888,15.930599,19,1,1,19,2,2,2000,2018,Belice,79.13428575224562,65.09187857528894,84.14943117258728,conflicto_tematico_xy
XY_000000463049,-89.195228,16.355275,19,1,1,19,2,2,2000,2018,Belice,90.0748332489634,59.44402620423436,93.67845760716682,conflicto_tematico_xy
XY_000000463371,-89.194221,16.26494,19,1,1,19,2,2,2000,2018,Belice,88.92351148322163,69.60747281387678,92.54526873372379,conflicto_tematico_xy
XY_000000463537,-89.19382,16.228806,19,1,1,19,1,2,2000,2018,Belice,81.5367718629957,81.5367718629957,81.5367718629957,conflicto_tematico_xy
XY_000000463915,-89.192723,16.129436,19,1,1,19,2,2,2000,2018,Belice,76.21949060376835,59.77795154408958,79.30227917745812,conflicto_tematico_xy
XY_000000463941,-89.19262399999998,16.120403,19,1,1,19,2,2,2000,2018,Belice,51.54795174911956,44.28719601572684,90.27198232721408,conflicto_tematico_xy
XY_000000463984,-89.192524,16.111369,19,1,1,19,2,2,2000,2018,Belice,79.46419072929488,76.28724506427443,86.34757300350589,conflicto_tematico_xy
XY_000000464047,-89.19232599999998,16.093302,19,1,1,19,2,2,2000,2018,Belice,67.34522704429205,62.247551057345966,94.53283230800443,conflicto_tematico_xy
XY_000000464410,-89.19143599999998,16.011998,19,1,1,19,2,2,2000,2018,Belice,77.98316120429259,77.70709548980415,79.01840763362421,conflicto_tematico_xy
XY_000000464514,-89.191141,15.984897,19,1,1,19,2,2,2000,2018,Belice,71.16317360255808,54.78577018520538,93.68210330141801,conflicto_tematico_xy
XY_000000464558,-89.19104199999998,15.975863,19,1,1,19,2,2,2000,2018,Belice,77.0859959920009,54.47828676570348,83.11471845234688,conflicto_tematico_xy
XY_000000464584,-89.190944,15.966829,19,1,1,19,1,2,2000,2018,Belice,87.1373910494595,87.1373910494595,87.1373910494595,conflicto_tematico_xy
XY_000000465879,-89.186779,16.436673,19,1,1,19,2,2,2000,2018,Belice,85.4507003013306,66.66792640531429,96.40731840734011,conflicto_tematico_xy
XY_000000466060,-89.18627499999998,16.391506,19,1,1,19,2,2,2000,2018,Belice,72.57579840718017,62.27005843216955,86.7461908728198,conflicto_tematico_xy
XY_000000466318,-89.18546999999998,16.319238,19,1,1,19,2,2,2000,2018,Belice,79.94385332263623,78.16799537733789,95.03864585767212,conflicto_tematico_xy
XY_000000466417,-89.185169,16.292137,19,1,1,19,2,2,2000,2018,Belice,83.53959236325875,82.4775444759539,92.56699940534986,conflicto_tematico_xy
XY_000000466450,-89.185069,16.283104,19,1,1,19,2,2,2000,2018,Belice,75.40169490021796,73.29360713733605,93.32044088471424,conflicto_tematico_xy
XY_000000466533,-89.184869,16.265037,19,1,1,19,2,2,2000,2018,Belice,79.71329329943157,69.18094277166716,87.37318459235115,conflicto_tematico_xy
XY_000000466723,-89.18437,16.219869,19,1,1,19,2,2,2000,2018,Belice,81.01594129576876,55.10669487859204,82.4553438745008,conflicto_tematico_xy
XY_000000467061,-89.18337699999998,16.129532,19,1,1,19,2,2,2000,2018,Belice,74.81713516290837,61.44899988113606,77.32366052824068,conflicto_tematico_xy
XY_000000467087,-89.183278,16.120498,19,1,1,19,2,2,2000,2018,Belice,65.20388624204791,64.74789352180052,73.411755206501,conflicto_tematico_xy
XY_000000467219,-89.182883,16.084364,19,1,1,19,2,2,2000,2018,Belice,58.769015910852566,54.67411307796817,93.57568999036991,conflicto_tematico_xy
XY_000000467478,-89.18219399999998,16.021127,19,1,1,19,2,2,2000,2018,Belice,81.21154785363098,62.0879456898135,86.31117509731564,conflicto_tematico_xy
XY_000000467519,-89.182096,16.012093,19,1,1,19,2,2,2000,2018,Belice,72.79891343188108,62.0666658212077,74.81120985888234,conflicto_tematico_xy
XY_000000467653,-89.18170399999998,15.975958,19,1,1,19,1,2,2000,2018,Belice,79.67288013886301,79.67288013886301,79.67288013886301,conflicto_tematico_xy
XY_000000467680,-89.181606,15.966924,19,1,1,19,1,2,2000,2018,Belice,86.70671555482802,86.70671555482802,86.70671555482802,conflicto_tematico_xy
XY_000000468247,-89.179446,16.617439,19,1,1,19,2,2,2000,2018,Belice,71.38729971200273,52.356288624747094,82.48872284623519,conflicto_tematico_xy
XY_000000468415,-89.178937,16.572272,19,1,1,19,2,2,2000,2018,Belice,80.78826031856909,74.2596416232019,86.66401714439954,conflicto_tematico_xy
XY_000000469172,-89.176615,16.364503,19,1,1,19,2,2,2000,2018,Belice,91.74762173883302,89.81447957875737,91.85501852550388,conflicto_tematico_xy
XY_000000469239,-89.176415,16.346435,19,1,1,19,2,2,2000,2018,Belice,77.91729000869763,75.88115518720882,95.22443599135245,conflicto_tematico_xy
XY_000000469538,-89.175517,16.265133,19,1,1,19,2,2,2000,2018,Belice,73.54613733612618,49.85469400137712,79.86385555872593,conflicto_tematico_xy
XY_000000469648,-89.175219,16.238032,19,1,1,19,2,2,2000,2018,Belice,68.02931386366028,60.692481556659004,78.11745828578702,conflicto_tematico_xy
XY_000000470064,-89.17403199999998,16.129628,19,1,1,19,2,2,2000,2018,Belice,86.85675555836481,79.17557911144303,93.76981436059441,conflicto_tematico_xy
XY_000000470455,-89.172951,16.030256,19,1,1,19,2,2,2000,2018,Belice,74.40908268933772,70.09136455604393,86.49869346256037,conflicto_tematico_xy
XY_000000470611,-89.17256,15.99412,19,1,1,19,2,2,2000,2018,Belice,74.82448283074477,54.46521293730348,80.25362146899579,conflicto_tematico_xy
XY_000000470682,-89.172268,15.967019,19,1,1,19,2,2,2000,2018,Belice,44.21074011919565,39.289194833942815,86.04387504384471,conflicto_tematico_xy
XY_000000470699,-89.17216999999998,15.957985,19,1,1,19,1,2,2000,2018,Belice,86.17238625682485,86.17238625682485,86.17238625682485,conflicto_tematico_xy
XY_000000470716,-89.171976,15.939917,19,1,1,19,2,2,2000,2018,Belice,54.597657064776875,52.33285904051835,95.36402150143036,conflicto_tematico_xy
XY_000000471100,-89.170585,16.662703,19,1,1,19,2,2,2000,2018,Belice,79.30974303271161,79.22592133405989,79.75679209218745,conflicto_tematico_xy
XY_000000471170,-89.170382,16.644637,19,1,1,19,2,2,2000,2018,Belice,86.31426233002315,66.78107646845582,89.97673467906702,conflicto_tematico_xy
XY_000000472534,-89.166264,16.274263,19,1,1,19,2,2,2000,2018,Belice,82.6729497610274,81.74970387472604,90.52053979458904,conflicto_tematico_xy
XY_000000472595,-89.166066,16.256195,19,1,1,19,2,2,2000,2018,Belice,77.82478294603088,74.87886475690601,81.09802537839182,conflicto_tematico_xy
XY_000000472641,-89.16596699999998,16.247162,19,1,1,19,2,2,2000,2018,Belice,62.84537893698122,62.613456107288904,67.0199898714429,conflicto_tematico_xy
XY_000000472701,-89.16576899999998,16.229094,19,1,1,19,2,2,2000,2018,Belice,81.26671861925935,54.84031315801499,82.73485225599515,conflicto_tematico_xy
XY_000000472995,-89.16498,16.156824,19,1,1,19,2,2,2000,2018,Belice,84.19286170159864,45.79851518191472,91.39180167403939,conflicto_tematico_xy
XY_000000473097,-89.164686,16.129723,19,1,1,19,2,2,2000,2018,Belice,71.53751903732798,65.44549968066167,72.67977266670292,conflicto_tematico_xy
XY_000000473126,-89.16458799999998,16.120689,19,1,1,19,2,2,2000,2018,Belice,70.58082467943073,61.518710129750204,86.11587819316878,conflicto_tematico_xy
XY_000000473162,-89.16449,16.111655,19,1,1,19,2,2,2000,2018,Belice,76.99413730769966,68.82416035112811,88.22785562298552,conflicto_tematico_xy
XY_000000473334,-89.164,16.066486,19,1,1,19,2,2,2000,2018,Belice,61.83164428476126,56.33629434962701,91.1401772721439,conflicto_tematico_xy
XY_000000473465,-89.16361,16.03035,19,1,1,19,2,2,2000,2018,Belice,81.11650018416702,77.19579400534008,83.96792285967751,conflicto_tematico_xy
XY_000000473636,-89.16315199999998,16.834434,19,1,1,19,2,2,2000,2018,Belice,57.34057655707051,54.28438896658011,83.31817107623897,conflicto_tematico_xy
XY_000000473648,-89.163123,15.985181,19,1,1,19,2,2,2000,2018,Belice,77.20711994098212,72.76214123538833,83.31896566117362,conflicto_tematico_xy
XY_000000473668,-89.163049,16.825401,19,1,1,19,2,2,2000,2018,Belice,80.49561402800698,71.50385834224247,92.8592780959332,conflicto_tematico_xy
XY_000000473744,-89.16263999999998,16.789268,19,1,1,19,2,2,2000,2018,Belice,75.40498543713136,69.02304649174636,89.23251981879883,conflicto_tematico_xy
XY_000000473745,-89.162639,15.940011,19,1,1,19,2,2,2000,2018,Belice,76.24430466478582,72.103168302488,83.34339557158208,conflicto_tematico_xy
XY_000000473813,-89.162333,16.762168,19,1,1,19,2,2,2000,2018,Belice,90.79882842955169,71.20783148983182,91.88721714842502,conflicto_tematico_xy
XY_000000473907,-89.16202699999998,16.735068,19,1,1,19,2,2,2000,2018,Belice,81.72723451129147,54.35114207202885,83.24812853569496,conflicto_tematico_xy
XY_000000475679,-89.156813,16.265325,19,1,1,19,2,2,2000,2018,Belice,84.05800817964845,48.602057095590595,86.02778323987388,conflicto_tematico_xy
XY_000000475804,-89.156419,16.229189,19,1,1,19,2,2,2000,2018,Belice,81.84631532484481,56.990912718637134,96.34530017846596,conflicto_tematico_xy
XY_000000475949,-89.156025,16.193054,19,1,1,19,2,2,2000,2018,Belice,80.10798918239753,56.87050167313531,86.30465251820078,conflicto_tematico_xy
XY_000000476053,-89.155731,16.165953,19,1,1,19,2,2,2000,2018,Belice,60.470668399343246,50.991821453727205,96.01634444540339,conflicto_tematico_xy
XY_000000476088,-89.15563299999998,16.156919,19,1,1,19,2,2,2000,2018,Belice,77.90517286425784,62.451958248181654,86.91954805696895,conflicto_tematico_xy
XY_000000476279,-89.155106,16.951964,19,1,1,19,2,2,2000,2018,Belice,80.78371332824827,55.35337302593473,82.19651001171013,conflicto_tematico_xy
XY_000000476465,-89.15459199999998,16.906798,19,1,1,19,2,2,2000,2018,Belice,63.35698482656937,57.725243343475235,75.55909137327333,conflicto_tematico_xy
XY_000000476577,-89.154269,16.030444,19,1,1,19,2,2,2000,2018,Belice,92.37694537887073,73.41740865668231,93.43025297454786,conflicto_tematico_xy
XY_000000476638,-89.154075,16.012376,19,1,1,19,2,2,2000,2018,Belice,50.2326752553114,37.8831924435665,84.81122712819712,conflicto_tematico_xy
XY_000000476734,-89.153784,15.985274,19,1,1,19,2,2,2000,2018,Belice,77.72079281888436,76.78092636206607,79.75717014199067,conflicto_tematico_xy
XY_000000476986,-89.152754,16.744199,19,1,1,19,2,2,2000,2018,Belice,81.15934218678542,61.64206062307935,90.16731829311131,conflicto_tematico_xy
XY_000000477046,-89.152551,16.726133,19,1,1,19,2,2,2000,2018,Belice,66.54570142142391,60.056615186240755,69.54066429920076,conflicto_tematico_xy
XY_000000477345,-89.151641,16.644832,19,1,1,19,2,2,2000,2018,Belice,85.7166656037259,58.266087358980265,90.86364902461571,conflicto_tematico_xy
XY_000000477772,-89.15039799999998,17.358549,19,1,1,19,2,2,2000,2018,Belice,74.73677320816671,56.12936911703725,81.38227466928439,conflicto_tematico_xy
XY_000000477829,-89.150187,17.340484,19,1,1,19,2,2,2000,2018,Belice,72.69351707074941,54.03971582619565,83.57490113007245,conflicto_tematico_xy
XY_000000477854,-89.150082,17.331451,19,1,1,19,2,2,2000,2018,Belice,60.82373029414073,55.03533220374803,82.5302231331134,conflicto_tematico_xy
XY_000000477892,-89.149977,17.322418,19,1,1,19,2,2,2000,2018,Belice,61.4941901085733,56.214529354327915,81.29291793699349,conflicto_tematico_xy
XY_000000477965,-89.14976699999998,17.304352,19,1,1,19,2,2,2000,2018,Belice,74.12292569699994,65.0669560925883,93.74419317322517,conflicto_tematico_xy
XY_000000477996,-89.149662,17.295319,19,1,1,19,2,2,2000,2018,Belice,75.56159856525363,71.90563430580613,89.27146453818177,conflicto_tematico_xy
XY_000000478419,-89.148511,17.195957,19,1,1,19,2,2,2000,2018,Belice,76.46694002255103,55.48023740795694,82.06339405310945,conflicto_tematico_xy
XY_000000478542,-89.148199,17.168858,19,1,1,19,2,2,2000,2018,Belice,76.87875306540109,69.25237744172696,93.40256691669504,conflicto_tematico_xy
XY_000000478720,-89.147727,17.927704,19,1,1,19,2,2,2000,2018,Belice,83.7427421327329,82.75222195635635,85.88886918154878,conflicto_tematico_xy
XY_000000478749,-89.147619,17.918672,19,1,1,19,2,2,2000,2018,Belice,71.65839577708864,71.19481848475289,71.87235452739745,conflicto_tematico_xy
XY_000000478792,-89.14750999999998,17.90964,19,1,1,19,2,2,2000,2018,Belice,84.93023799164604,82.58164584108849,85.20654295053517,conflicto_tematico_xy
XY_000000478810,-89.14745999999998,16.26542,19,1,1,19,2,2,2000,2018,Belice,80.25578511815178,64.6181466732955,89.37774087765128,conflicto_tematico_xy
XY_000000479001,-89.14696999999998,16.22025,19,1,1,19,2,2,2000,2018,Belice,62.322026374477865,58.905007391240275,91.36668773199736,conflicto_tematico_xy
XY_000000479008,-89.146955,17.060461,19,1,1,19,2,2,2000,2018,Belice,79.75005661588484,52.77116544319104,82.92404381267235,conflicto_tematico_xy
XY_000000479098,-89.146748,17.042395,19,1,1,19,2,2,2000,2018,Belice,73.07111342363379,58.4983808574752,93.10862070210186,conflicto_tematico_xy
XY_000000479250,-89.146439,17.015296,19,1,1,19,2,2,2000,2018,Belice,84.3200369184961,74.08614897886459,89.04336981371065,conflicto_tematico_xy
XY_000000479456,-89.145925,16.97013,19,1,1,19,1,2,2000,2018,Belice,76.89456080587405,76.89456080587405,76.89456080587405,conflicto_tematico_xy
XY_000000480125,-89.14405999999998,15.949231,19,1,1,19,2,2,2000,2018,Belice,80.64800177819,61.21803702163982,85.82932571327004,conflicto_tematico_xy
XY_000000480192,-89.143868,15.931163,19,1,1,19,2,2,2000,2018,Belice,74.83044110965949,63.30976428344114,87.631193138791,conflicto_tematico_xy
XY_000000480748,-89.14237099999998,16.653962,19,1,1,19,2,2,2000,2018,Belice,89.3470813405274,51.35570656078563,96.47046411172899,conflicto_tematico_xy
XY_000000481207,-89.14099199999998,17.35865,19,1,1,19,2,2,2000,2018,Belice,76.5158123803695,47.73934547573081,79.90127907503287,conflicto_tematico_xy
XY_000000481246,-89.140887,17.349617,19,1,1,19,2,2,2000,2018,Belice,79.94100587649267,54.66945541943319,82.91412945967613,conflicto_tematico_xy
XY_000000481271,-89.140782,17.340584,19,1,1,19,2,2,2000,2018,Belice,72.49080996130783,53.42649126114624,83.6116625364021,conflicto_tematico_xy
XY_000000481311,-89.14067699999998,17.331552,19,1,1,19,2,2,2000,2018,Belice,66.98045595179171,53.148305305428615,85.99966309054096,conflicto_tematico_xy
XY_000000481345,-89.140573,17.322519,19,1,1,19,2,2,2000,2018,Belice,83.27029349669282,58.38744776514134,94.75468383433196,conflicto_tematico_xy
XY_000000481470,-89.140259,17.29542,19,1,1,19,2,2,2000,2018,Belice,82.88027452292772,75.73013826614353,83.72146702372586,conflicto_tematico_xy
XY_000000481735,-89.13952899999998,17.232189,19,1,1,19,2,2,2000,2018,Belice,58.58839797148007,52.2458730862173,82.37286629121543,conflicto_tematico_xy
XY_000000481889,-89.13911299999998,17.196057,19,1,1,19,2,2,2000,2018,Belice,80.98480692195224,61.3709999464484,95.24939381322775,conflicto_tematico_xy
XY_000000482027,-89.138794,16.328751,19,1,1,19,2,2,2000,2018,Belice,64.87167187919673,62.44930760828172,85.46176818197429,conflicto_tematico_xy
XY_000000482136,-89.138492,17.141859,19,1,1,19,2,2,2000,2018,Belice,67.30120127781353,53.01262278600751,83.17739960204244,conflicto_tematico_xy
XY_000000482174,-89.138389,17.132825,19,1,1,19,2,2,2000,2018,Belice,64.09391535370209,56.00522687743036,86.74224308726295,conflicto_tematico_xy
XY_000000482200,-89.138304,16.283582,19,1,1,19,2,2,2000,2018,Belice,59.61686626666614,40.03582704288945,86.54079519935911,conflicto_tematico_xy
XY_000000482362,-89.137912,16.247447,19,1,1,19,2,2,2000,2018,Belice,78.53918200443552,76.09578299223192,78.99731931922369,conflicto_tematico_xy
XY_000000482394,-89.137815,16.238413,19,1,1,19,2,2,2000,2018,Belice,79.98679143601396,70.1730836674127,87.12403344954215,conflicto_tematico_xy
XY_000000482476,-89.13762,16.220345,19,1,1,19,2,2,2000,2018,Belice,80.04251934783268,76.47901243873513,80.99278785692536,conflicto_tematico_xy
XY_000000482493,-89.137564,17.06056,19,1,1,19,2,2,2000,2018,Belice,67.6230497829583,64.70769054726117,92.40360328638397,conflicto_tematico_xy
XY_000000482651,-89.137153,17.024428,19,1,1,19,2,2,2000,2018,Belice,79.44224018987113,78.46538552369292,79.62540043977954,conflicto_tematico_xy
XY_000000482690,-89.13705,17.015394,19,1,1,19,2,2,2000,2018,Belice,69.5922840437034,53.941279717589225,83.67818793720616,conflicto_tematico_xy
XY_000000482727,-89.136948,17.006361,19,1,1,19,2,2,2000,2018,Belice,71.08319525690888,66.26699913842867,89.1439307012097,conflicto_tematico_xy
XY_000000483059,-89.13612999999998,16.934095,19,1,1,19,2,2,2000,2018,Belice,65.35422784156292,55.807563553629905,81.71993804944807,conflicto_tematico_xy
XY_000000483081,-89.13606799999998,16.075801,19,1,1,19,2,2,2000,2018,Belice,73.68609621383648,41.92769869424839,88.34381814595406,conflicto_tematico_xy
XY_000000483123,-89.135971,16.066767,19,1,1,19,2,2,2000,2018,Belice,66.02742025360757,63.18483045161821,90.18943357051717,conflicto_tematico_xy
XY_000000483396,-89.135202,15.994495,19,1,1,19,2,2,2000,2018,Belice,60.36896724144021,55.113167729637816,80.0782154106992,conflicto_tematico_xy
XY_000000483546,-89.13462699999998,15.94029,19,1,1,19,2,2,2000,2018,Belice,76.04546344940765,56.16240306663089,81.34761288481478,conflicto_tematico_xy
XY_000000483616,-89.13443599999998,15.922222,19,1,1,19,2,2,2000,2018,Belice,84.25572115396393,82.66601194525863,92.73417026705891,conflicto_tematico_xy
XY_000000484523,-89.13200399999998,17.394883,19,1,1,19,2,2,2000,2018,Belice,50.78961859142371,45.75142584862894,77.65997988632913,conflicto_tematico_xy
XY_000000484609,-89.13179499999998,17.376817,19,1,1,19,2,2,2000,2018,Belice,60.1132606601251,52.18588249938307,82.3099195102028,conflicto_tematico_xy
XY_000000484706,-89.13148099999998,17.349718,19,1,1,19,2,2,2000,2018,Belice,71.64024503959493,51.0601197575448,83.64531812079083,conflicto_tematico_xy
XY_000000484945,-89.13085599999998,17.29552,19,1,1,19,2,2,2000,2018,Belice,79.2771800890356,73.52764922038747,84.4517578708189,conflicto_tematico_xy
XY_000000485085,-89.130544,17.268421,19,1,1,19,2,2,2000,2018,Belice,64.1237049256055,56.18529518491145,81.32359269710926,conflicto_tematico_xy
XY_000000485320,-89.12992199999998,17.214223,19,1,1,19,2,2,2000,2018,Belice,68.07894276358621,55.70843445232721,81.82395199831845,conflicto_tematico_xy
XY_000000485665,-89.12907199999998,17.945977,19,1,1,19,2,2,2000,2018,Belice,81.47228879939117,80.0613317311532,82.49843939447334,conflicto_tematico_xy
XY_000000485703,-89.12896399999998,17.936944,19,1,1,19,2,2,2000,2018,Belice,80.32682412251351,55.653816505497616,84.953013050704,conflicto_tematico_xy
XY_000000485709,-89.12895,16.283676,19,1,1,19,2,2,2000,2018,Belice,68.3944168434789,46.76973707544336,92.42183880796281,conflicto_tematico_xy
XY_000000485822,-89.128658,16.256575,19,1,1,19,2,2,2000,2018,Belice,77.56314022214636,53.855334830870795,94.8051805067104,conflicto_tematico_xy
XY_000000485901,-89.12846399999998,16.238507,19,1,1,19,2,2,2000,2018,Belice,82.96673978732493,65.0480214074873,89.36628206583836,conflicto_tematico_xy
XY_000000485983,-89.128269,16.220439,19,1,1,19,1,2,2000,2018,Belice,87.6704427376734,87.6704427376734,87.6704427376734,conflicto_tematico_xy
XY_000000486033,-89.128173,17.060659,19,1,1,19,2,2,2000,2018,Belice,72.962272125489,60.07439991840535,90.68309641022898,conflicto_tematico_xy
XY_000000486034,-89.128172,16.211405,19,1,1,19,2,2,2000,2018,Belice,78.33271755251225,61.88602422541889,90.29394906312561,conflicto_tematico_xy
XY_000000486196,-89.127764,17.024526,19,1,1,19,1,2,2000,2018,Belice,66.84706817582736,66.84706817582736,66.84706817582736,conflicto_tematico_xy
XY_000000486275,-89.127559,17.00646,19,1,1,19,2,2,2000,2018,Belice,66.34269709478781,57.04363128106289,82.28395277545908,conflicto_tematico_xy
XY_000000487045,-89.12557599999998,15.967485,19,1,1,19,1,2,2000,2018,Belice,92.49703630194057,92.49703630194057,92.49703630194057,conflicto_tematico_xy
XY_000000487154,-89.12529,15.940382,19,1,1,19,2,2,2000,2018,Belice,65.64110858182586,52.048097264229895,95.09263310328379,conflicto_tematico_xy
XY_000000488140,-89.122596,17.394983,19,1,1,19,2,2,2000,2018,Belice,67.01658174516925,55.18925677039894,80.15805393935848,conflicto_tematico_xy
XY_000000488156,-89.12249199999998,17.38595,19,1,1,19,2,2,2000,2018,Belice,66.36304773159603,55.836441870781925,80.8371307902154,conflicto_tematico_xy
XY_000000488182,-89.122387,17.376917,19,1,1,19,2,2,2000,2018,Belice,65.60050312414847,51.838638653519055,84.52306677126393,conflicto_tematico_xy
XY_000000488237,-89.122179,17.358851,19,1,1,19,2,2,2000,2018,Belice,62.39046566393374,52.86701256223004,83.02461405095842,conflicto_tematico_xy
XY_000000488648,-89.121142,17.268521,19,1,1,19,2,2,2000,2018,Belice,72.26174459144758,55.50692930641469,82.0353868410501,conflicto_tematico_xy
XY_000000488688,-89.12103899999998,17.259487,19,1,1,19,2,2,2000,2018,Belice,65.16024014471772,60.32917731072127,90.92590859269878,conflicto_tematico_xy
XY_000000488839,-89.120626,17.223355,19,1,1,19,2,2,2000,2018,Belice,81.4921403915543,54.60086471537417,82.98610015134209,conflicto_tematico_xy
XY_000000488999,-89.120215,17.187222,19,1,1,19,2,2,2000,2018,Belice,62.21937403188013,51.140031937787484,81.21253190746752,conflicto_tematico_xy
XY_000000489220,-89.119635,17.94608,19,1,1,19,2,2,2000,2018,Belice,66.01371334744987,53.87639146327251,86.82055086318248,conflicto_tematico_xy
XY_000000489237,-89.11959899999998,17.133023,19,1,1,19,2,2,2000,2018,Belice,59.847687041594554,53.49223213007239,83.68064295980267,conflicto_tematico_xy
XY_000000489259,-89.119528,17.937048,19,1,1,19,2,2,2000,2018,Belice,67.08800291182942,50.00844883594421,82.4596015801261,conflicto_tematico_xy
XY_000000489315,-89.119403,16.265702,19,1,1,19,2,2,2000,2018,Belice,76.52984209791511,76.18068762832584,82.81462255052186,conflicto_tematico_xy
XY_000000489449,-89.119088,17.087857,19,1,1,19,2,2,2000,2018,Belice,81.27067834560607,70.1592885973185,83.35406392341,conflicto_tematico_xy
XY_000000489824,-89.118171,17.006558,19,1,1,19,2,2,2000,2018,Belice,81.11362436856177,72.52354828540504,86.12450208373653,conflicto_tematico_xy
XY_000000489876,-89.118052,16.139226,19,1,1,19,2,2,2000,2018,Belice,59.45048977740498,54.20412093407299,79.12437293989998,conflicto_tematico_xy
XY_000000490181,-89.11728499999998,16.066953,19,1,1,19,2,2,2000,2018,Belice,82.45884656840899,61.754777920077814,86.34085943997107,conflicto_tematico_xy
XY_000000490221,-89.11718899999998,16.057919,19,1,1,19,2,2,2000,2018,Belice,62.796702261916764,59.583451988670475,90.10932958451015,conflicto_tematico_xy
XY_000000490301,-89.11699799999998,16.039851,19,1,1,19,2,2,2000,2018,Belice,75.59394732671274,66.42295047500417,88.204067997812,conflicto_tematico_xy
XY_000000490369,-89.116808,16.021782,19,1,1,19,1,2,2000,2018,Belice,86.93268178563119,86.93268178563119,86.93268178563119,conflicto_tematico_xy
XY_000000490478,-89.116522,15.99468,19,1,1,19,2,2,2000,2018,Belice,81.75606588529332,73.46950274465414,84.7155527212359,conflicto_tematico_xy
XY_000000490651,-89.11604699999998,15.949508,19,1,1,19,1,2,2000,2018,Belice,90.24669589920002,90.24669589920002,90.24669589920002,conflicto_tematico_xy
XY_000000490681,-89.11595199999998,15.940474,19,1,1,19,2,2,2000,2018,Belice,81.63798758944705,53.76154047608717,94.50404010330546,conflicto_tematico_xy
XY_000000490730,-89.115858,15.93144,19,1,1,19,2,2,2000,2018,Belice,76.62418648590472,57.674533666251776,90.40575217292503,conflicto_tematico_xy
XY_000000491667,-89.11318799999998,17.395083,19,1,1,19,2,2,2000,2018,Belice,72.68094216667043,57.284021350262755,81.6624793095749,conflicto_tematico_xy
