subset,xy_group_id,lon,lat,pais_grupo,tipo_grupo_original,n_registros_original,n_registros_conflicto,n_paises,n_fuentes,n_anios,n_nivel0,n_nivel1,n_nivel2,anio_min,anio_max,paises,fuentes,anios,valores_nivel_0,valores_nivel_1,valores_nivel_2,flag_conflicto_mismo_anio,flag_conflicto_multifuente_mismo_anio,max_fuentes_en_un_anio,max_nivel1_en_un_anio,max_nivel2_en_un_anio,flag_forestal,flag_no_forestal,flag_bosque_vs_no_bosque,flag_agropecuario,flag_residual_otras,flag_agua_humedal,tipo_conflicto,severidad_conflicto,recomendacion_operativa,score_prioridad_revision
ventana_2018_2022,XY_000000944970,-87.19272726,15.619457,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022",30 Tierras de Cultivo y Pastos,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","311 Palma aceitera,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000946320,-87.1478115,14.4965629,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2022,2020,2018,2019,2021",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000946348,-87.1478115,15.1253836,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000946810,-87.12535362,13.10417421,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000947441,-87.10289573999998,15.619457,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2019,2021,2022,2018",30 Tierras de Cultivo y Pastos,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","311 Palma aceitera,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000948042,-87.08043784999998,13.28383726,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","333 Matorrales (barbecho o en descanso),323 Frutales",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000948115,-87.08043784999998,14.92326266,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000948145,-87.08043784999998,15.59699912,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,323 Frutales",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000949252,-87.03552209,13.44104244,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000951245,-86.92323268,13.8677422,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","331 Granos básicos y hortalizas  y otros,321 Café",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000952230,-86.87831692,14.94572054,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","333 Matorrales (barbecho o en descanso),321 Café",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000954062,-86.78848539,14.96817842,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000954076,-86.78848539,15.28258877,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","333 Matorrales (barbecho o en descanso),210 Cuerpos de Agua",0,0,1,1,1,0,1,0,1,0,1,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000954082,-86.78848539,15.41733606,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000956821,-86.67619598,15.57454124,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000956822,-86.67619598,15.59699912,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000957336,-86.65373809,13.91265796,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000957361,-86.65373809,14.47410502,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000958439,-86.60882232999998,14.38427349,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","333 Matorrales (barbecho o en descanso),321 Café",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000959400,-86.56390657,14.27198408,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",0,0,1,1,1,0,1,0,1,0,1,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000959420,-86.56390657,14.72114172,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000959865,-86.54144868,13.93511584,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000959931,-86.54144868,15.41733606,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2021,2022,2020,2019",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),331 Granos básicos y hortalizas  y otros",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000960483,-86.51899079999998,13.89020008,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000961476,-86.49653292,13.89020008,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2019,2021,2022,2018",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","331 Granos básicos y hortalizas  y otros,321 Café",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000961515,-86.49653292,14.76605748,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),331 Granos básicos y hortalizas  y otros",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000962532,-86.47407504,15.48470971,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2019,2021,2022,2018",30 Tierras de Cultivo y Pastos,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","311 Palma aceitera,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000963409,-86.45161716,16.36056711,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000966222,-86.33932774,15.32750454,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000966758,-86.31686985999998,14.20461043,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,321 Café",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000967409,-86.29441198,14.20461043,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000967430,-86.29441198,14.67622595,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000967905,-86.2719541,14.78851536,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),331 Granos básicos y hortalizas  y otros",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000969496,-86.22703833,15.52962547,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","333 Matorrales (barbecho o en descanso),210 Cuerpos de Agua",0,0,1,1,1,0,1,0,1,0,1,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000972206,-86.15966469,15.3724203,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000976020,-86.06983316,15.88895159,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000978421,-86.00245950999998,14.45164713,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","332 Pastizales naturales y cultivados,210 Cuerpos de Agua",0,0,1,1,1,0,1,0,1,0,1,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000979337,-85.98000163,14.47410502,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","333 Matorrales (barbecho o en descanso),210 Cuerpos de Agua",0,0,1,1,1,0,1,0,1,0,1,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000981986,-85.91262797999998,14.58639443,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000982818,-85.8901701,14.60885231,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2019,2020,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",0,0,1,1,1,0,1,0,1,0,1,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000984401,-85.84525433999998,14.85588901,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000988472,-85.75542281,14.83343113,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,333 Matorrales (barbecho o en descanso)",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000990173,-85.71050705,15.84403582,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2019,2021,2022,2018",30 Tierras de Cultivo y Pastos,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","311 Palma aceitera,331 Granos básicos y hortalizas  y otros",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000991157,-85.68804916,15.86649371,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2018,2020,2019,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,22 Humedales","332 Pastizales naturales y cultivados,220 Humedales",0,0,1,1,1,0,1,0,1,0,1,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000992276,-85.66559128,15.82157794,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2019,2021,2022,2018",30 Tierras de Cultivo y Pastos,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","311 Palma aceitera,332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000000994032,-85.62067552,14.20461043,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000001010857,-85.19397576,15.73174641,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2019,2020,2018,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000001011917,-85.17151787999998,15.70928853,Honduras,conflicto_tematico_xy,18,5,1,1,5,1,1,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022",30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados",0,0,1,1,1,0,1,0,1,0,0,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
ventana_2018_2022,XY_000001014305,-85.10414423,15.82157794,Honduras,conflicto_tematico_xy,18,5,1,1,5,2,2,2,2018,2022,Honduras,FCPF - Malla MRV-REDD+ Honduras,"2020,2018,2019,2021,2022","30 Tierras de Cultivo y Pastos,20 Tierras húmedas y agua","33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","332 Pastizales naturales y cultivados,210 Cuerpos de Agua",0,0,1,1,1,0,1,0,1,0,1,posible_cambio_temporal,media,evaluar_como_cambio_temporal_potencial,55
