pais,n_xy,pct_xy,n_registros,n_fuentes,score_promedio,pct_entrenamiento,pct_validacion,pct_no_uso_directo,pct_bosques,pct_no_bosques
el salvador,571610,51.41071187660206,571692,4,89.67342470390652,86.31724427494271,6.74340896765277,6.9393467574045244,31.75434299609874,68.24565700390126
guatemala,209829,18.87206008004677,210179,7,96.38638333595452,98.64461061149794,0.24877400168708805,1.106615386814978,0.2940489636799489,99.70595103632004
costa rica,133066,11.967981292440527,142259,5,91.29469909668886,83.76069018381855,11.35000676356094,4.889303052620504,41.7559707212962,58.2440292787038
honduras,132683,11.933534199757162,207078,3,84.55452263666031,51.12109313175011,40.443764461159304,8.435142407090584,11.36694226087743,88.63305773912258
belice,33319,2.9967171830732564,33332,3,83.1994419100213,35.09709174945226,54.97764038536571,9.925267865182029,43.11954140280321,56.88045859719679
panamá,29187,2.6250843189279127,29187,3,94.47820211052867,98.74259087950115,0.5344845307842533,0.7229245897145989,9.91879946551547,90.08120053448454
méxico,2149,0.1932814678238971,2161,7,91.66718892508143,79.89762680316426,18.566775244299674,1.5355979525360632,70.40483946021405,29.595160539785947
nicaragua,7,0.000629581328416603,23,3,79.39471428571427,28.571428571428573,57.142857142857146,14.285714285714286,0.0,100.0
