xy_group_id,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral
SRC10_CRI_2021_A1__XY__00018406f5af,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,2.5,0.7052439245135237,0.7044966558524304,0.7258617382709524,0.7336544452409416,0.5193697959887947,0.5178758246769128,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0004139993bb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,2.25,0.6406889544154107,0.7857730024215539,0.6636111856412208,0.8024603063497869,0.4970850042663548,0.6196015591558074,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__000746bfbec2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.0,0.5816473976682529,0.6124838371782426,0.6226426586609849,0.6563176459549958,0.40208503882049856,0.42555511777353017,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00098bd3a706,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,4.0,0.681753329449664,0.7588636923566008,0.7010055264561491,0.771873630616593,0.49098709984402084,0.5343812850697052,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0009bf416b71,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,2.5,0.6241593366981693,0.6154229064334491,0.6495490257760007,0.6441477846731131,0.45521842508564275,0.465893202148966,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__000c3bd1f211,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,3.0833333333333335,4.0,0.6545000790115745,0.712272034554051,0.6789142818694763,0.7359848842012603,0.4964705525253828,0.5239648195464619,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__000d920872ee,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,1.0,0.7955677088429031,0.8411041558091351,0.8129206780789243,0.8542329532900261,0.5923710470091964,0.6326908781351737,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__001095176f31,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,3.8333333333333335,2.75,0.7034872028385658,0.7514484849597842,0.7249069678313279,0.7613847949182817,0.4945609898666677,0.5242397811255783,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0011c53519bb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,4.25,0.6511029870181154,0.7311789592646794,0.6740556949405977,0.7522277276248164,0.49668883736266195,0.5455415885194366,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00120e743cb8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,10.75,0.5359302268432579,0.5596460828533252,0.5638689724895664,0.5883348909650634,0.39888784350212964,0.41989774439350785,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00124cdfeec5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,3.0,1.0,0.8115641916468459,0.8452620666631525,0.8281213275716947,0.8594629988392395,0.5968567771672293,0.603107083410394,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0015cfe4d540,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,2.0833333333333335,3.0,0.025180063318339135,0.02661957670514435,0.00885704881140337,0.0023688093185859505,0.02906695260509293,0.02642424995500205,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0017d4dea2df,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,2.75,0.2861643733986203,0.269224054051133,0.347752830653183,0.3270856968267449,0.2791728380488923,0.2773953897446374,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00183809bf8e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37.0,3.0833333333333335,12.0,0.31048560496480904,0.2706483590622406,0.35102679387191665,0.3034489602065194,0.23133069880514545,0.1875947198212822,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__001922478ffa,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,2.0,0.6130268567261338,0.6245520305482748,0.638406036771399,0.6380984671983193,0.4170654903633914,0.4183326980005022,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__001d4d0f9aa1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,1.0,0.7260889459186327,0.7966176768020647,0.7466032630083733,0.8091589697534742,0.48812356542332824,0.5153264027662432,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__002a57e8964d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,3.0833333333333335,1.0,0.7885098900838406,0.8441271369952371,0.8077777613198941,0.8603991903833208,0.5608971702720292,0.6069959567988746,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__002cb0ca547e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.25,0.5283280994184872,0.477703919059248,0.5682021390870573,0.5461849080995009,0.38405730359216944,0.38320360237023,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__003015955f5f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,5.5,0.3184681137163886,0.23011672532573912,0.37180369017253295,0.2972021268569647,0.225504756779586,0.1852582105484815,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00318c6773bb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,3.5,1.0,0.7452658018099307,0.829200502691283,0.769029927717909,0.8451551668330051,0.5487985215955884,0.6024085194436255,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0031fb609e5b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,3.0,0.44537627584168554,0.3607992681231065,0.48914236208137396,0.41518815570948264,0.30227609466837563,0.27518599088318424,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00357dde3aa3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,4.0,0.5469383622323551,0.5897080924662702,0.5773623977608091,0.6183490283431393,0.3734925306247678,0.3884104702662363,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__003875680115,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,3.0833333333333335,4.0,0.5286993485775277,0.5470578559229535,0.560449916872713,0.5709994353418711,0.3679487621179227,0.3311261636437952,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0039cda044ef,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,2.0,0.7229098436937461,0.7556292300130878,0.7301093707156583,0.773662254337256,0.5235410771576269,0.5497411663086913,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__003ac6eb8d49,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,2.5,0.6671244944078804,0.7035577810441725,0.6943334966818772,0.7221334176811659,0.47953446358900426,0.5226669861262956,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__003c5f97f73b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,2.0,0.5837717998352917,0.6930106929166706,0.6147725355322878,0.719678368205448,0.41578878720361284,0.4857308832657131,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__004466377789,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,3.75,0.5193620904875348,0.6243262861894229,0.5580985391226088,0.6542714813590755,0.3736101336374227,0.41956188245746706,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00453a7dea1f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,1.5,0.5020723785398663,0.5728997536552116,0.5389933081949086,0.6105329299452641,0.3533394800788505,0.3863375894695954,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00480e7468c1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,2.8333333333333335,4.25,0.5722172309529797,0.7063422936674608,0.5951502795489615,0.7107980122755466,0.4357941576897004,0.5229868905707302,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00499764e517,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.0,0.6883652991687691,0.6885173676455572,0.7058927269542989,0.7150773880310306,0.47374561832290496,0.48883195011758024,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__004c0bdc4edd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,4.0,0.6017274319131571,0.6879965871145204,0.6262363340701901,0.7113294351936843,0.4438571988047066,0.4991685407729325,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__004d08b1526b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,1.0,0.736907847059248,0.8346652615610499,0.7584274609497527,0.8475344577405741,0.5290581870006782,0.5834860187460439,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__004d6cd13ab0,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,3.0,1.25,0.6415855642607122,0.6301034841056546,0.6646278109811871,0.6582534372986437,0.4580948124506726,0.4366755955739115,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0050adfdd915,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,3.8333333333333335,1.75,0.5592682449848306,0.5956190675220769,0.5996287737716678,0.6297159152609287,0.4067691823741568,0.42852833183782485,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__005386f57860,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,11.0,30.0,2.5,2.0,0.5785927884588034,0.5763519193051275,0.6311738308867423,0.6306329773378483,0.44948968457763433,0.4564609761341646,media,45.0
SRC10_CRI_2021_A1__XY__005434b96c1b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,3.8333333333333335,4.5,0.4185791731722847,0.33910827032776464,0.44182193164409705,0.3721873795982179,0.2837949031750738,0.24024128674608095,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0054f1fd8a46,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,3.1666666666666665,1.0,0.6838626499740122,0.7248677248677249,0.7164484207693014,0.7658925506489587,0.5009391423934973,0.5324302884313434,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0058a2877865,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,3.0,0.5731728739103047,0.6654578025090034,0.6015978544159835,0.6835782025975009,0.43488113818742646,0.5013352942187792,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__005a1f657f11,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,3.75,0.39905640624804106,0.29438434884957454,0.43862410400927826,0.36618962745300787,0.281409927339163,0.23485457174995975,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__005a97f6cbc3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,3.0,0.6110744819950857,0.682398972182474,0.636158437352946,0.6900981505997918,0.44668601401679275,0.4555281013361739,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__005ec63dca73,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,1.0,0.4689915199658814,0.5113997739023588,0.5107325233711427,0.5567426411144599,0.3205053038371932,0.33943759416737185,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0060602a2d36,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,40.0,3.3333333333333335,1.0,0.7133983969275025,0.8112809431371601,0.7408812907222951,0.8307047706542424,0.4532362130818346,0.5040860512253547,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0062bc322fe5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,5.0,0.665162822580178,0.7423884278986319,0.6912654896321921,0.7628612556860597,0.5104060189172417,0.5712188587095206,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__006386528810,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,32.0,2.6666666666666665,3.75,-0.020097311456082515,-0.05935736785960505,-0.04113596016776236,-0.07170766461883066,-0.2195162620781039,-0.23476964953479357,media,45.0
SRC10_CRI_2021_A1__XY__006aaadf4da3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,6.25,0.4908451738608337,0.5618212400536694,0.5284580245224114,0.598882862793387,0.38793121962937,0.42001634030531554,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__006f11645774,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,2.0,0.5777674144189456,0.6355127643359628,0.6111371796612414,0.6639737097915093,0.39930905784940823,0.4269033162227096,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__006fb2466b07,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,5.75,0.48835854855463423,0.5052592009621852,0.5227345676202287,0.5450503434292155,0.32777323782552653,0.33178534071592203,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0077093157da,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,3.0,5.25,0.29996933136741344,0.2973496325331262,0.32598951656987235,0.3333941193452111,0.25662678329464694,0.28012225094669563,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__007756511916,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,3.25,0.7072193538990136,0.7088560596722799,0.7318270793205395,0.7311134083346584,0.5306832699257428,0.5388300893962479,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__007b96952179,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,8.0,0.41384274110788305,0.41827462137105564,0.43864659928316957,0.44292568882943784,0.3214637808956082,0.3134991188435981,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00801b520f39,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,3.0,0.5451459987156495,0.5836826814629854,0.581379897387587,0.6146153934520208,0.39973259722796267,0.41617192513104373,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00806c71bc2c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,2.75,1.0,0.6608620781976293,0.7772385537711293,0.6841363480696797,0.7909062698406397,0.4665236474903279,0.5375264342624242,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__0089f555b7f6,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,3.0,1.0,0.6510156332072807,0.7273716228776799,0.6788617744035378,0.7482219723799677,0.4313458418904166,0.45981634415755,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__008a60282526,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,1.25,0.5615621594635113,0.5961924957562338,0.5935216773627432,0.6285253587712083,0.3964473187814614,0.41442649108847773,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__008ad79c9dc8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,2.0,0.4808085121509786,0.50751949367403,0.5329250319057951,0.5596898016022696,0.34822948994394115,0.3689071789239101,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__008fed5a9356,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,2.0,0.6984857317843197,0.7188053334211806,0.7172872578094739,0.737889488250442,0.4859137572786391,0.5216749216424834,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__009402fa55ca,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,3.25,5.0,0.30110760876808207,0.2189797282245489,0.33953849100231803,0.2535661060251223,0.22504082730537975,0.1698787999205245,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__009779f0a522,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,1.0,0.7479673630898759,0.8169147815538276,0.7691362499545966,0.8330328844725254,0.5245831495134802,0.5670267891476571,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__009b48e2e8c3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,2.0,0.5859126333218645,0.5998433897318478,0.6177423924822586,0.6282889430894308,0.43331459154460966,0.4483172751229969,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__009f086ff45b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0,3.75,7.75,0.4883607114045274,0.5090734775186687,0.5270107776643468,0.5554931811087411,0.4296385290580163,0.47369055011823713,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00a118947d29,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,2.0,0.618086473290968,0.6582179040131726,0.6553029434753003,0.6959029101613913,0.4133571389575302,0.4496289977932185,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00a15a1d0264,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,4.5,0.7231895462967189,0.738490596080037,0.7459858674158938,0.7674601797787689,0.5343865206059176,0.5454149952320594,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00a1ae9ddda3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,3.0,0.2953267006286991,0.2002023032276028,0.33404315518338623,0.24010483227942936,0.21887506043109795,0.15167905776326446,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00a1e2a3d1eb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,4.0,0.3366676808686959,0.27898288257535286,0.39493692013652826,0.3629821852808472,0.24165687756247653,0.2234487013750147,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00a7ede98260,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,6.25,0.4590328568856077,0.46945677678071945,0.4920848746003444,0.4878467255437266,0.3410452858664841,0.3483808344235291,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00a880acac2c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,3.75,0.8337292298144088,0.8401554746583572,0.8488716150884192,0.856414644522449,0.620579576255129,0.616245531752016,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00a95fa509be,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,3.0833333333333335,2.0,0.7198735264647214,0.8186501102752348,0.7406199291993413,0.8385554995127611,0.5058435601629664,0.5690426924538659,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00ab6920d495,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,2.75,0.4560054044890922,0.43374234925645017,0.4914896526902843,0.4783162244555821,0.30947465201062924,0.28262648285893044,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00acdef4aad1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,3.1666666666666665,3.5,0.6482448336139427,0.6616703499237917,0.6723970779871419,0.6817393319082397,0.5016481995458416,0.48620301044973924,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00b0d82a95da,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,1.0,0.6102347431300833,0.5805770012190167,0.6423722406526308,0.6219196777132834,0.4250540321068341,0.409360538817506,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00b5253c6ad3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,1.25,0.8387766465546842,0.867312347209567,0.8548488532842193,0.8758469930578799,0.6180782109104361,0.635304442160376,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00b7443d8cea,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,4.5,0.4715485165784516,0.4037561013086287,0.5044349183418363,0.4292087584951348,0.3358767702467355,0.27479972300064137,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00bc8601db0a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33.0,2.75,3.0,0.45348311160191995,0.47572432519487673,0.48553406337095134,0.49817345172683464,0.3284297128496709,0.2843597067352432,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00c35a3ce453,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,2.8333333333333335,7.75,0.5299335432536026,0.5202288421804147,0.5706479976041717,0.5646439042379165,0.3967406094956814,0.41600214803382946,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00c51be5bb05,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,12.0,42.0,3.5,3.0,0.5960919098997519,0.5854555170854979,0.6291543375438472,0.6191567069661964,0.4030010878583307,0.37700724547415676,baja,80.0
SRC10_CRI_2021_A1__XY__00c6133431dc,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,3.25,2.5,0.5319302704137855,0.414404632645675,0.559471260044702,0.4595858383433533,0.37134298633899365,0.2372593431483578,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00c677b8ffeb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,3.0,0.3214647696054827,0.3032096083987674,0.3714088500256083,0.3404775107543898,0.24072277100829717,0.21771605043137235,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00ce1197ab1d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.0,3.0833333333333335,0.75,0.8695834389390878,0.8899073915715472,0.8807497189913528,0.9011469501008005,0.6310953496182684,0.6445410105224795,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00ced91cb6f8,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,2.5,0.44267754769818857,0.4547049657681006,0.47415892031425266,0.49666517251242637,0.3474929172549825,0.3644009381804345,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00d37ab81797,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,3.25,0.6205222707669794,0.6619236679453079,0.6518027408055628,0.6931273594215823,0.4749427890921591,0.4919002976191465,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00d795551054,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,4.0,5.0,0.3952578547171725,0.38411773975356095,0.43825419324009784,0.43186661490555783,0.2836180758241017,0.2834042918285222,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00d7bdd2ec0c,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,36.0,3.0,1.0,-0.14662792533368507,-0.14352396754559466,-0.18243960845566853,-0.20313530338396005,-0.3417982751266575,-0.41934055101759415,media,45.0
SRC10_CRI_2021_A1__XY__00ddb044ef5f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,3.75,0.5766869683551105,0.7292030329925598,0.604509135611672,0.7474298805606747,0.45697361838197215,0.574677258261102,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00e19da30b37,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3.3333333333333335,1.0,0.7544705215810636,0.7969825489762783,0.7778427217462721,0.8153810319815359,0.5388225142128807,0.5763890775883787,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00e24d6d9cef,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.5,0.7857038283529896,0.839011082434257,0.8023456704201907,0.8511819745381269,0.5755362994481527,0.6059155664156783,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00e34b9fb165,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.0,3.25,1.25,0.8087729754847656,0.8635525348098336,0.8256536113690859,0.8765598079136716,0.5876143072207493,0.6299502872612686,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00e85cfa9346,1,1,2,3,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12.0,42.0,3.5,6.75,0.23149265655532528,0.2535086328829927,0.3107887815932589,0.35014248720835217,0.14963305817620726,0.13269274261804925,media,45.0
SRC10_CRI_2021_A1__XY__00e94e57678b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,2.5,0.5274111637835429,0.5385886238656559,0.55741307420498,0.572144130935168,0.3795631798801042,0.3979604016594442,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00ef3a2b4f94,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,3.5,8.75,0.5338310251682298,0.5811312729431566,0.5741229726640513,0.6195798392220067,0.45860583390659576,0.49404215752213854,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00f334853f3e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,3.5833333333333335,10.75,0.18067246738900192,0.1814251157633311,0.22116579075606566,0.23238638698196315,0.1557312952180249,0.1658120416920445,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00f3a5c1aa94,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,3.4166666666666665,2.0,0.7306957191930493,0.7699168441915454,0.7540169549080474,0.7869939242418692,0.5424407860838626,0.577149629690682,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00f819d50e36,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44.0,3.6666666666666665,3.0,0.8208265946150685,0.8342162836445062,0.8335636743568043,0.8458155867341561,0.5655383561392698,0.5706197621484865,sin_alerta,100.0
SRC10_CRI_2021_A1__XY__00fc8e232ab4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,40.0,3.3333333333333335,5.0,0.5195613813280731,0.55876293069104,0.5577404803494125,0.593452228811607,0.3854724766942763,0.418919894976233,sin_alerta,100.0
