original_record_row_id,extract_id,id_registro,id_muestra_original,xy_group_id,xy_year_group_id,xy_class_group_id,Longitud,Latitud,Pais_es,Pais_cod3,Fuente,id_fuente,Año,Clase,GranClase,nombre_clase,nombre_gran_clase,n_records_extract_unit,s2_n_month_rows,s2_year_ref,s2_year_extraction,s2yr_months_obs,s2yr_months_zero_obs,s2yr_obs_total,s2yr_obs_mean,s2yr_obs_median,s2yr_cloudprob_median,s2yr_cloudprob_mean,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi_min,s2yr_ndvi_max,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndvi8a_min,s2yr_ndvi8a_max,s2yr_ndre_mean,s2yr_ndre_median,s2yr_ndre_min,s2yr_ndre_max,geometry,audit_country,audit_source,audit_year,level_1_code,level_2_code,n_nivel1,n_nivel2,n_registros,n_paises,n_fuentes,tipo_grupo_xy,level_0_code,level_0_name,level_1_name_ref,level_2_name_ref,expected_signal_group,flag_no_spectral_data,flag_low_months_obs,flag_low_total_obs,flag_high_cloudprob,flag_vegetation_low_ndvi,flag_vegetation_low_ndre,flag_nonvegetation_high_ndvi,flag_prior_xy_conflict,flag_multiple_level1_xy,flag_multiple_level2_xy,flag_ndvi_rare_by_class_country_year,flag_ndre_rare_by_class_country_year,flag_rare_spectral_value,spectral_alert_count,spectral_alert_level,recommended_action,flag_spectral_class_review,audit_scope,audit_interpretation
6990,S2SR_llenado_SRC10_000006721,SRC10_0006990,128211,SRC10_CRI_2021_A1__XY__22e8c20efbbe,SRC10_CRI_2021_A1__XYY__b051ce66b01f,SRC10_CRI_2021_A1__XYC__c07912af8980,-85.558638,10.246386,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,46,3.8333333333333335,3.5,7.5,8.125,0.6261441437516374,0.6257035383963738,0.373977602372419,0.8650279329608939,0.6592113779086196,0.6708378232360955,0.4152856043804609,0.8721422523285352,0.466542721013726,0.4635600511313145,0.2767184035476718,0.6518490847964138,POINT (-85.55863828528358 10.24638624815681),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,8,8,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6991,S2SR_llenado_SRC10_000006712,SRC10_0006991,128213,SRC10_CRI_2021_A1__XY__78f57300c6b7,SRC10_CRI_2021_A1__XYY__780696cdef54,SRC10_CRI_2021_A1__XYC__a290f0822783,-85.558709,10.260865,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,50,4.166666666666667,4.5,3.0,6.583333333333333,0.522108590647715,0.5476607221488332,0.2851841278903796,0.6759572805418079,0.5586396973648816,0.5875628035139184,0.3431269674711438,0.6861071312344944,0.34292062119905803,0.3579105500398392,0.2038561015753585,0.4196707804288412,POINT (-85.55870910173356 10.26086455698972),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,8,8,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6992,S2SR_llenado_SRC10_000006710,SRC10_0006992,128214,SRC10_CRI_2021_A1__XY__96f828b452a2,SRC10_CRI_2021_A1__XYY__e91d56363221,SRC10_CRI_2021_A1__XYC__0de1e41fab5f,-85.558745,10.268104,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,48,4.0,4.0,2.0,2.5833333333333335,0.5083231374593195,0.5534709746148883,0.2747150500116306,0.6937038830949338,0.54759845478457,0.5899990721636332,0.323852617970265,0.7217503368659308,0.33552301902607123,0.3607321847939692,0.2023273273273273,0.4439185113727384,POINT (-85.55874454946392 10.268103706394985),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,8,8,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6993,S2SR_llenado_SRC10_000006709,SRC10_0006993,128215,SRC10_CRI_2021_A1__XY__cf3f9602d483,SRC10_CRI_2021_A1__XYY__0e6a98b0c150,SRC10_CRI_2021_A1__XYC__92c8c2336993,-85.55878,10.275343,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,46,3.8333333333333335,4.0,1.75,2.4166666666666665,0.4612317777382397,0.35817949622163675,0.2522137951002943,0.8372591006423984,0.5003912634813358,0.40221100916331803,0.3034324506391713,0.8556505223171891,0.3623723967925794,0.2864816533240565,0.2212684435481277,0.6825487944890929,POINT (-85.55878002353506 10.275342852456442),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,8,8,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6994,S2SR_llenado_SRC10_000006708,SRC10_0006994,128217,SRC10_CRI_2021_A1__XY__d4f26b7644d4,SRC10_CRI_2021_A1__XYY__9b94635119d4,SRC10_CRI_2021_A1__XYC__2606de6df0a3,-85.558816,10.282582,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,38,3.1666666666666665,3.0,1.0,1.1666666666666667,0.8350258428421103,0.8624135469538982,0.6969093981688226,0.9009370816599732,0.8494932269259939,0.8756806370228754,0.7262954710600358,0.9108791649939784,0.6117702167289777,0.6517653305423499,0.460527007812431,0.6691273897406778,POINT (-85.55881552394992 10.282581995171823),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,1,2,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6995,S2SR_llenado_SRC10_000006707,SRC10_0006995,128221,SRC10_CRI_2021_A1__XY__f9499ac2de99,SRC10_CRI_2021_A1__XYY__8592d0aaea42,SRC10_CRI_2021_A1__XYC__a56097c98830,-85.558922,10.304299,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,42,3.5,4.0,1.0,1.7083333333333333,0.8458822092907715,0.8655411744354903,0.7340516019279841,0.9018750531427854,0.8537836990552057,0.8658687666193796,0.757057757057757,0.9098877980364658,0.6107241358378879,0.6286846511292206,0.5122773230621088,0.6666339230098418,POINT (-85.55892218328579 10.304299403218863),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,1,2,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6996,S2SR_llenado_SRC10_000006704,SRC10_0006996,128225,SRC10_CRI_2021_A1__XY__6619668af629,SRC10_CRI_2021_A1__XYY__30d0d6e9170e,SRC10_CRI_2021_A1__XYC__aff51299262c,-85.559029,10.326017,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,43,3.5833333333333335,4.0,1.5,2.375,0.573563697770164,0.5838647359655269,0.2512421689349752,0.8385627362549084,0.6093869371716447,0.6255799374845279,0.3019133937562941,0.8490590353220397,0.3971387303185016,0.3713495984814418,0.2050708426547353,0.6019322546007824,POINT (-85.55902907981981 10.326016781069715),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,8,8,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6997,S2SR_llenado_SRC10_000007057,SRC10_0006997,128226,SRC10_CRI_2021_A1__XY__6b1b0437a040,SRC10_CRI_2021_A1__XYY__f8a35b9e715e,SRC10_CRI_2021_A1__XYC__ccadc5c3771f,-85.552716,10.329667,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,2,1,Bosque secundario,Forestal,1,12,2021.0,2021.0,12,0,39,3.25,3.0,1.0,1.5833333333333333,0.7988995437001821,0.8487436294329251,0.6009631922944617,0.8934280639431615,0.8193618897202155,0.8621340272069149,0.6403079076277116,0.903603396832683,0.5850624469647201,0.6317739947075405,0.407426915986305,0.657243816254417,POINT (-85.55271566191627 10.329666880505107),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,1,2,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6998,S2SR_llenado_SRC10_000007056,SRC10_0006998,128227,SRC10_CRI_2021_A1__XY__762943fc2dd0,SRC10_CRI_2021_A1__XYY__4d437ec5df0d,SRC10_CRI_2021_A1__XYC__92fc96e46e4a,-85.552751,10.336906,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,44,3.6666666666666665,4.0,1.0,2.2916666666666665,0.5777426328848173,0.6097776657429981,0.2674418604651163,0.8373692077727952,0.6111102435900874,0.636907722148653,0.3022442436607403,0.8476190476190476,0.40084238467189764,0.4183811461885689,0.2001074402363685,0.5681529898346096,POINT (-85.55275121519925 10.33690601990469),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,8,8,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
6999,S2SR_llenado_SRC10_000006701,SRC10_0006999,128228,SRC10_CRI_2021_A1__XY__c1d968c233f8,SRC10_CRI_2021_A1__XYY__a7b072b385a3,SRC10_CRI_2021_A1__XYC__2e5fbbcea136,-85.5591,10.340495,Costa Rica,CRI,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",10,2021,8,8,Pastos,Pastos,1,12,2021.0,2021.0,12,0,43,3.5833333333333335,4.0,2.25,3.25,0.5229793204463883,0.5427248970532339,0.2530999270605397,0.8234753386325191,0.561359885017839,0.5817031783502331,0.3056057866184448,0.832663645370791,0.36209727602114866,0.37628662155141,0.1926809864757358,0.5601639140692909,POINT (-85.55910047599156 10.340495016164448),Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,8,8,1,1,1,1,1,xy_unico_en_subset,,,,,sin_regla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sin_alerta,Sin alerta preliminar,0,Módulo 09 - auditoría espectral preliminar por clase,Alerta exploratoria; no constituye validación temática definitiva
