xy_year_group_id,xy_group_id,lon,lat,year_ref,records,n_class_codes,n_class_group_codes,n_sources,country,country_code,has_thematic_conflict
SRC15_PAN_2021__XYY__0d4ff0457bcb,SRC15_PAN_2021__XY__7c2e3c58f972,-82.401737,8.635436,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d54dd70ad3b,SRC15_PAN_2021__XY__85b5516e2841,-82.173512,8.288027,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d6128162e06,SRC15_PAN_2021__XY__ac76f662b7e5,-82.439333,8.361758,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d63ba069654,SRC15_PAN_2021__XY__3cfba7b57da3,-82.126151,8.394427,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d64c964b061,SRC15_PAN_2021__XY__d0060bb2326d,-82.410589,8.572105,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d68089c5933,SRC15_PAN_2021__XY__2fc34f66b55b,-82.383309,8.565421,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d6af04f9725,SRC15_PAN_2021__XY__ce69ffff1501,-82.400574,8.314423,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d6c160cd82d,SRC15_PAN_2021__XY__15f7cf397466,-82.374339,8.597103,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d7421fd4543,SRC15_PAN_2021__XY__8feb2300a73c,-81.930595,8.270579,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d85fa25344d,SRC15_PAN_2021__XY__5fe13f7dc334,-82.30793,8.439081,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d89a07ee2e6,SRC15_PAN_2021__XY__7a566a24faab,-81.953979,8.550893,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d8a1b0d13a4,SRC15_PAN_2021__XY__45ff03067bff,-82.339756,8.450277,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d8bc39cd578,SRC15_PAN_2021__XY__cc3a9e9b3d52,-82.037193,8.238663,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d8d830acb87,SRC15_PAN_2021__XY__d1d532b31891,-82.12123,8.261046,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d97113d5eca,SRC15_PAN_2021__XY__ded90c1a5dca,-82.324156,8.536239,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d986469a206,SRC15_PAN_2021__XY__692899af75a7,-81.996545,8.320162,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d990bc1968e,SRC15_PAN_2021__XY__8bf58f303d1a,-82.162932,8.5458,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d9d30e45e16,SRC15_PAN_2021__XY__cb6bbd6df6cd,-81.931002,8.442419,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0d9f77c0fcd7,SRC15_PAN_2021__XY__b74ddb1a9ffc,-82.257781,8.378203,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0da0bc68c523,SRC15_PAN_2021__XY__7a2a9f2dc2db,-82.157446,8.227029,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0da4086a879a,SRC15_PAN_2021__XY__0c34afdbdab6,-82.215314,8.590856,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0da8267dd16b,SRC15_PAN_2021__XY__25207698b489,-82.33783,8.549756,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0daadc21f126,SRC15_PAN_2021__XY__4386e0e62d40,-82.465218,8.60355,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0db72559c3cb,SRC15_PAN_2021__XY__c13c04b98e25,-82.351769,8.637876,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0dc079e9e54f,SRC15_PAN_2021__XY__844334091852,-82.014787,8.35177,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0dc6d2d066fa,SRC15_PAN_2021__XY__aa0e5c1e1230,-81.994562,8.433218,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0dcdd23e7d1c,SRC15_PAN_2021__XY__494e28c8ba5a,-82.294586,8.522774,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0dd3ffb571db,SRC15_PAN_2021__XY__941451c19bb7,-82.308021,8.46621,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0de59f8d0fb5,SRC15_PAN_2021__XY__91adac132cc9,-82.02008,8.636641,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0de7331b33f0,SRC15_PAN_2021__XY__beaf3fb38c86,-82.085567,8.496284,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0de74400f009,SRC15_PAN_2021__XY__9da97494518b,-82.376197,8.481801,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ded0559a053,SRC15_PAN_2021__XY__80ff50d56ea8,-81.951451,8.446892,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0dee30f3f252,SRC15_PAN_2021__XY__98169fa56a77,-81.949492,8.573514,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0df2eaef1c87,SRC15_PAN_2021__XY__c3c5f242d2ad,-82.489134,8.325404,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0df4cb543023,SRC15_PAN_2021__XY__dfacc99fb72c,-82.307552,8.326043,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0df9734a5af1,SRC15_PAN_2021__XY__259e12b9f131,-81.880598,8.243559,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e0070bdb082,SRC15_PAN_2021__XY__021402c9b22b,-82.165466,8.631705,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e027c72453f,SRC15_PAN_2021__XY__c160f90c4cab,-82.082739,8.295066,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e04119a81ab,SRC15_PAN_2021__XY__567f2c1a7143,-81.938189,8.596152,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e0aeaa9f82a,SRC15_PAN_2021__XY__b91f089cb139,-82.298749,8.409721,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e132b147387,SRC15_PAN_2021__XY__46e2627f5437,-82.428851,8.596905,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e161a75bc83,SRC15_PAN_2021__XY__8081c8b1eb73,-82.469613,8.565103,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e1f8a45dc95,SRC15_PAN_2021__XY__1cce2dcbe91f,-82.157677,8.30616,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e22255cd963,SRC15_PAN_2021__XY__a014af512064,-82.136989,8.215783,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e34a7446b42,SRC15_PAN_2021__XY__3a3a42a3b59d,-81.914853,8.333925,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e35b79e76eb,SRC15_PAN_2021__XY__b3717200fc42,-82.206136,8.561493,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e3c4bf4a227,SRC15_PAN_2021__XY__ebf2b9afc8d0,-82.186888,8.206595,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e494271c456,SRC15_PAN_2021__XY__51dca5aa9e94,-82.383228,8.542815,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e543a7ce5e8,SRC15_PAN_2021__XY__caa06a43eab0,-82.332551,8.335003,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e59230853d3,SRC15_PAN_2021__XY__b34980707f8f,-81.931275,8.55547,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e5a7fe11e33,SRC15_PAN_2021__XY__a4b8cffd6907,-81.994424,8.378954,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e5af87ba01d,SRC15_PAN_2021__XY__021313fa9ef6,-82.146268,8.285845,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e6326668418,SRC15_PAN_2021__XY__fc0b42fec0e5,-81.894472,8.356583,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e68894d8d78,SRC15_PAN_2021__XY__855ea8c676a3,-81.881328,8.566892,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e6a7137f96c,SRC15_PAN_2021__XY__d247ac022d28,-81.946608,8.322546,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e6cd587410a,SRC15_PAN_2021__XY__5d6fbc5ce7af,-82.480038,8.320917,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e70327efd24,SRC15_PAN_2021__XY__fb2c9b0db1fb,-82.387959,8.594794,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e7055de1bad,SRC15_PAN_2021__XY__60f607f0e59a,-82.476088,8.476914,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e734cee365a,SRC15_PAN_2021__XY__e0e8f3b3fcc1,-82.430576,8.449956,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e7c63a4c9ee,SRC15_PAN_2021__XY__83f8ba672cb2,-82.244507,8.486765,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e81214ea8fd,SRC15_PAN_2021__XY__9ff1d6abec7e,-82.153157,8.312956,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e8cf87178fa,SRC15_PAN_2021__XY__7580ebea2ad8,-82.262277,8.364624,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e8da424dc64,SRC15_PAN_2021__XY__41988cdfb2b1,-82.433031,8.499681,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e92db667c98,SRC15_PAN_2021__XY__c7f064c5bc9b,-82.125763,8.258772,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e9418cb514b,SRC15_PAN_2021__XY__53bd41b4ae8f,-82.405922,8.538212,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e9794e0ff99,SRC15_PAN_2021__XY__ae79d8699d82,-82.248874,8.432491,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0e9fe72471ab,SRC15_PAN_2021__XY__71253b3dc02c,-82.360815,8.62654,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ea3528ce0cc,SRC15_PAN_2021__XY__ce3dc961d51d,-82.265422,8.631388,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ea449740b0d,SRC15_PAN_2021__XY__8df627ee3618,-82.144175,8.346896,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0eb0084bbd2d,SRC15_PAN_2021__XY__516d9b7c8b9d,-81.914722,8.277399,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0eb05139b22e,SRC15_PAN_2021__XY__ca5f1d0d6104,-82.434959,8.406988,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0eb3ea54bac9,SRC15_PAN_2021__XY__9ac917c13356,-82.05638,8.618455,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0eb9acd703c7,SRC15_PAN_2021__XY__ba15b6a3119a,-81.942187,8.372299,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ec9d66b9850,SRC15_PAN_2021__XY__64aad3c32b75,-82.021533,8.326882,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ecf10f2d6f3,SRC15_PAN_2021__XY__de1fd2026fe6,-82.185471,8.48921,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ed04d94c4e0,SRC15_PAN_2021__XY__3d3c7f02bc80,-81.914969,8.383669,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ed1febdca6a,SRC15_PAN_2021__XY__c59ebb825797,-82.219692,8.538843,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ed61099d263,SRC15_PAN_2021__XY__7220d166372f,-82.395971,8.296353,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ed8ef0d4370,SRC15_PAN_2021__XY__fcc6fa9a2131,-82.29884,8.436851,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0edd288403a8,SRC15_PAN_2021__XY__4648d0a24bb2,-82.067412,8.500856,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ee78b84952b,SRC15_PAN_2021__XY__2e0556e5e773,-82.271594,8.43694,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0eed1d78bf0f,SRC15_PAN_2021__XY__1aa01e5df1a3,-81.920048,8.609762,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0eee60d9281a,SRC15_PAN_2021__XY__f60d3d6c691a,-82.171397,8.340034,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ef944f7f275,SRC15_PAN_2021__XY__9394785410ef,-81.951462,8.451414,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0efd658c645e,SRC15_PAN_2021__XY__7521df0e4f9e,-81.976688,8.548575,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f0569f9c606,SRC15_PAN_2021__XY__eb264079bda8,-81.878489,8.315919,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f060a7ac804,SRC15_PAN_2021__XY__98e5627f1936,-82.438125,8.646604,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f0e6447ab8d,SRC15_PAN_2021__XY__9e9b4e903111,-82.153786,8.525479,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f11bb04c4a3,SRC15_PAN_2021__XY__927269a7b692,-82.229148,8.654115,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f13a5ca26b0,SRC15_PAN_2021__XY__746e06de550c,-82.344117,8.398265,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f153bf37707,SRC15_PAN_2021__XY__f206a1da3867,-82.300862,8.362238,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f1592e38c9d,SRC15_PAN_2021__XY__51f605f8a449,-82.210886,8.627043,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f16fc737ece,SRC15_PAN_2021__XY__8366d6cf6b48,-81.949436,8.550904,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f1811aace38,SRC15_PAN_2021__XY__4d2d87444787,-81.878239,8.202864,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f183ae91211,SRC15_PAN_2021__XY__e533b53ec8c8,-82.17593,8.337759,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f1a94966f9e,SRC15_PAN_2021__XY__4e42e124f137,-82.089995,8.455574,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f1afaf97ff4,SRC15_PAN_2021__XY__872a48e9ea57,-82.101679,8.570849,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f24324d3455,SRC15_PAN_2021__XY__865da24039bc,-81.991948,8.297564,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f2492d637a8,SRC15_PAN_2021__XY__fad8b7aec2ac,-82.273482,8.319372,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f284638ad5a,SRC15_PAN_2021__XY__92e74f4f8eb4,-82.26968,8.545464,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f2c6e102b26,SRC15_PAN_2021__XY__7e30c6546dc0,-81.958601,8.582536,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f30a44db576,SRC15_PAN_2021__XY__5d9a75d0ef44,-82.464821,8.499563,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f38ac92bb17,SRC15_PAN_2021__XY__70d80d5069ba,-82.303541,8.484311,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f3fa3f8ce21,SRC15_PAN_2021__XY__62fec56a4077,-82.301415,8.527273,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f4819fba442,SRC15_PAN_2021__XY__0cd58653253d,-82.210786,8.595391,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f4b6e2150b1,SRC15_PAN_2021__XY__98124ec2f9c5,-82.051348,8.439853,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f4cedd2d0de,SRC15_PAN_2021__XY__5f147cd1c965,-82.428767,8.574299,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f4d3c03dad1,SRC15_PAN_2021__XY__478d2d91af9b,-81.878712,8.415406,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f5474d555f9,SRC15_PAN_2021__XY__e3b5b3811008,-82.289201,8.267323,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f5c5d5ab52c,SRC15_PAN_2021__XY__60b8fad4d39e,-82.142775,8.640817,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f6142e6e6a3,SRC15_PAN_2021__XY__5a1749347aab,-82.035628,8.505463,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f6d84c7794b,SRC15_PAN_2021__XY__82be5b13cb31,-82.108317,8.509785,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f6e58b23282,SRC15_PAN_2021__XY__0a28920eb24d,-82.008175,8.428662,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f6ef7e19b26,SRC15_PAN_2021__XY__3bff1f845a28,-82.214682,8.389642,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f70df67148e,SRC15_PAN_2021__XY__b615ee01696c,-82.126466,8.50295,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f738ef438fc,SRC15_PAN_2021__XY__7833f1244b44,-82.1894,8.28798,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f81753a9a17,SRC15_PAN_2021__XY__98221e2dbf36,-82.071791,8.442059,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f82465062e8,SRC15_PAN_2021__XY__7a13bc36e89d,-82.366994,8.447923,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f8418c79469,SRC15_PAN_2021__XY__f649edfc9bcc,-82.233413,8.56819,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f8fcf1ac174,SRC15_PAN_2021__XY__de4859ea912d,-82.250455,8.215446,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f91ab3321b8,SRC15_PAN_2021__XY__8a60c0cbd267,-82.008541,8.568842,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0f972e2d80f7,SRC15_PAN_2021__XY__d6400b136166,-82.164795,8.410141,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fa68e7b0d7f,SRC15_PAN_2021__XY__a6ccb94bd525,-82.230954,8.509416,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0faf0a4c1196,SRC15_PAN_2021__XY__1a1c46fa7291,-82.196491,8.380655,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fb088e43b58,SRC15_PAN_2021__XY__7ac9f5201fd5,-82.085682,8.53698,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fb23d186a3b,SRC15_PAN_2021__XY__8298a1f14f16,-82.226383,8.500387,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fb6267c03a7,SRC15_PAN_2021__XY__3a6578ee715b,-81.984981,8.234272,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fb68eb35458,SRC15_PAN_2021__XY__d7786eb81470,-82.006389,8.614068,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fb6ddcc0542,SRC15_PAN_2021__XY__0aefbcc324fd,-81.89491,8.546512,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fc2853877d0,SRC15_PAN_2021__XY__d1f2838b7432,-82.001815,8.602775,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fc45d1f58da,SRC15_PAN_2021__XY__784f1ce97a45,-82.474461,8.644205,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fc5d8b83ed5,SRC15_PAN_2021__XY__85bfada31900,-81.939669,8.268297,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fcab9463234,SRC15_PAN_2021__XY__884cdde41154,-81.976407,8.437786,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fce85fc52fa,SRC15_PAN_2021__XY__a630db5cf38a,-82.151119,8.392094,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fd336ef5952,SRC15_PAN_2021__XY__f6c06cf5a0fd,-82.257897,8.414376,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fd4275dfb23,SRC15_PAN_2021__XY__13aef596ce7a,-82.130823,8.439632,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fd66c166b40,SRC15_PAN_2021__XY__0aa02cc3582e,-81.951831,8.600641,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fde1078d7db,SRC15_PAN_2021__XY__c3525a95304c,-81.941826,8.220809,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fdec44abc9e,SRC15_PAN_2021__XY__5b6c58e1160f,-81.907959,8.297764,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fe8e6dc2f36,SRC15_PAN_2021__XY__086216010023,-82.380778,8.493088,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fe948191a03,SRC15_PAN_2021__XY__c5716fbd4dad,-82.026496,8.4874,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0feb0c56b22d,SRC15_PAN_2021__XY__36487424cef7,-82.478445,8.499512,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0fee4f8777e8,SRC15_PAN_2021__XY__8ba7529c7c40,-82.121897,8.49392,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__0ff865e62d3f,SRC15_PAN_2021__XY__6aee44422852,-82.266906,8.391739,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1005b864586a,SRC15_PAN_2021__XY__1803ca783e7f,-82.439516,8.411492,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1009128e058d,SRC15_PAN_2021__XY__e2035d258bb8,-82.110155,8.358297,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__101189d7787a,SRC15_PAN_2021__XY__0973580ec675,-82.220053,8.651883,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__101878983b50,SRC15_PAN_2021__XY__9d4ab024b4ca,-82.292667,8.626776,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__101aac573bf6,SRC15_PAN_2021__XY__3f5308d2ec99,-82.376068,8.44563,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__101c6f2b60e9,SRC15_PAN_2021__XY__d59d38f756c8,-81.970138,8.652598,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1023a521aebd,SRC15_PAN_2021__XY__ded4380a5d4c,-81.985037,8.256882,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__102590ae58fd,SRC15_PAN_2021__XY__74292a9a0eb6,-82.319668,8.55208,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__102cc50cf760,SRC15_PAN_2021__XY__5499d51b79ed,-82.188219,8.64294,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__103913056837,SRC15_PAN_2021__XY__d5030625d086,-82.429004,8.637596,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__103a77959057,SRC15_PAN_2021__XY__316cb3366a15,-81.897055,8.492241,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__103c8227daae,SRC15_PAN_2021__XY__5add8fa49f19,-81.88572,8.501311,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__103f299ad991,SRC15_PAN_2021__XY__5e2075e0478b,-81.981052,8.478473,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1040775e779c,SRC15_PAN_2021__XY__294b5e8003f8,-82.362224,8.382378,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1043893aa7c5,SRC15_PAN_2021__XY__698c70372e56,-82.483117,8.533403,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__10448bd12aa6,SRC15_PAN_2021__XY__becfcc96985a,-82.20813,8.473314,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1044f36946f3,SRC15_PAN_2021__XY__27160569319d,-82.26986,8.599723,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__104e47629eac,SRC15_PAN_2021__XY__382b5e3c4d58,-81.905601,8.259331,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1057b9b64938,SRC15_PAN_2021__XY__7cadddd4aa0d,-82.121365,8.308525,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__105aebd2a62e,SRC15_PAN_2021__XY__eafb52d5fd6b,-82.348595,8.380164,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__106630e6f0c2,SRC15_PAN_2021__XY__ccf820b21e22,-82.026352,8.433136,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1068a39a77e5,SRC15_PAN_2021__XY__ec7cc0328559,-81.937646,8.37231,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__1068d2054409,SRC15_PAN_2021__XY__a8f9fe172808,-81.888264,8.618881,2021,1,1,1,1,Panamá,PAN,0
SRC15_PAN_2021__XYY__107210d14498,SRC15_PAN_2021__XY__b8d8184064f3,-82.41084,8.639924,2021,1,1,1,1,Panamá,PAN,0
